id,PRO_COM,Longitude,Latitude,vs30,BuildingClass,DamageState
21757,66049,13.453957562381785,42.33956777259467,450.22797,B-MH,3
21758,66049,13.40539105012223,42.362913820404245,456.38593,A-L,0
21759,66104,13.778119999999996,42.33260499423236,530.5884,A-MH,1
21760,66049,13.468078179103324,42.36403333706355,446.15628,A-L,0
21761,68004,13.85976919681834,42.31509048352076,442.37885,B-MH,5
21762,66058,13.732277924030086,42.23851583242397,451.82797,A-MH,4
21763,66049,13.299120236933016,42.37973099586218,380.96277,C1-L,0
21764,66104,13.778789999999995,42.3327019884648,519.08716,A-MH,1
21765,66060,13.756906880574643,42.32937259580902,543.9723,A-MH,3
21766,66060,13.758419999999996,42.327567988460274,565.9185,B-L,0
21767,66049,13.463263187020091,42.364560276556055,434.44705,C1-L,0
21768,68005,13.825139615899204,42.20799555734671,464.78033,A-L,5
21769,66049,13.295709625458452,42.36167397018143,408.00647,B-L,4
21770,66060,13.75654445843924,42.32938609474371,598.09955,A-L,1
21771,66060,13.759622999999992,42.32549188845847,577.81647,A-L,3
21772,66049,13.496812170723729,42.32688171921428,371.37045,A-L,5
21773,66060,13.758814999999998,42.328082994230336,562.7011,A-L,2
21774,68005,13.82238098599548,42.21406834731724,373.6996,B-MH,3
21775,66060,13.75949,42.32667198845947,591.4441,A-L,0
21776,66027,13.741981343939802,42.1158123445177,441.84943,A-L,0
21777,66058,13.72580846602944,42.23947865948223,455.49426,A-L,1
21778,66049,13.399070675852082,42.347488471603405,454.8232,A-L,1
21779,66049,13.496849683551885,42.38808069138553,411.57858,A-L,5
21780,66060,13.757631724411931,42.32934559403604,538.0713,A-MH,0
21781,66104,13.776562599999997,42.33349019423273,522.1979,A-MH,2
21782,66049,13.38561924734394,42.36240391227995,451.29642,B-MH,4
21783,66058,13.725855216626323,42.23631229515341,452.6104,A-L,5
21784,66058,13.731097667171278,42.23702243322268,452.2739,B-MH,1
21785,66058,13.726981409749737,42.23889276110808,455.64206,A-MH,0
21786,66060,13.758875000000003,42.32791198846063,516.38495,A-L,1
21787,66049,13.395658153217465,42.351399997150246,453.34073,A-L,1
21788,66104,13.779316007601018,42.33142862519342,546.401,A-L,1
21789,66104,13.777390899999997,42.33312238846513,524.94794,A-L,1
21790,68005,13.8224740006066,42.21171377845032,394.51147,A-L,5
21791,66049,13.399196625212891,42.34757462464674,454.8232,B-MH,1
21792,66058,13.727741499999995,42.23769239419079,454.50916,A-MH,0
21793,66060,13.757022069768423,42.32927789271013,596.3475,A-L,3
21794,66060,13.756901262601932,42.32928239263637,596.3475,A-L,2
21795,66101,13.295261545919116,42.289192797531406,461.88873,B-L,2
21796,66104,13.777486499999998,42.333077888465056,524.94794,A-L,4
21797,66104,13.777486500000002,42.33307789423251,524.94794,A-MH,1
21798,66101,13.281527832605509,42.32362915414959,454.2183,B-MH,0
21799,66001,13.718647950116566,42.17608728506191,532.15704,A-L,0
21800,66049,13.403365900000004,42.34923108847919,454.10394,B-MH,3
21801,66095,13.257753843914577,42.34509944855356,454.1548,B-MH,0
21802,66058,13.72792419703183,42.23849620254965,455.57437,A-MH,3
21803,68005,13.822314490185754,42.2091879410949,512.3604,A-L,0
21804,66104,13.777607999999995,42.3326349884647,536.0827,A-MH,1
21805,66058,13.73063742509721,42.23740115354557,452.41937,A-MH,2
21806,66101,13.26242281793205,42.33292653057528,484.58835,A-L,3
21807,68005,13.823835342101894,42.21030571999992,422.2377,A-L,0
21808,66060,13.757016451638496,42.32918768953753,596.3475,B-L,0
21809,66043,13.605487000000002,42.22951698837439,511.65613,A-MH,3
21810,66001,13.717598000000004,42.17719499416425,432.12625,A-L,1
21811,66040,13.77989519117516,42.2227249949469,512.1183,A-MH,0
21812,66104,13.777032000000002,42.33360998846557,506.4807,A-L,1
21813,66101,13.28286405405056,42.31481747653803,455.35837,A-L,3
21814,66095,13.257632977849582,42.345103350865394,454.1548,B-MH,0
21815,66058,13.733103742575215,42.23622476536899,341.68866,A-L,0
21816,66101,13.258447779527408,42.34001514426962,456.00333,B-MH,0
21817,66049,13.29573563479097,42.31783268007616,463.1552,B-L,0
21818,68004,13.861055620085985,42.30681315081496,468.9085,B-L,3
21819,66101,13.26130175181691,42.34353857943729,453.94467,C1-MH,0
21820,66104,13.776908901651378,42.33359828432757,522.1979,A-L,1
21821,68004,13.859711503810855,42.31418851031125,462.89487,A-MH,3
21822,68004,13.861713550758592,42.31709565745707,468.29422,A-L,3
21823,66101,13.278075784100674,42.30909759722175,497.5154,C1-L,1
21824,66027,13.743866481454742,42.113119741443306,440.3078,A-MH,1
21825,66049,13.483667632306666,42.35291976449887,457.2881,B-MH,1
21826,66101,13.260529436833282,42.33597066934353,475.32617,B-MH,0
21827,68005,13.82493839431186,42.20863617655375,451.93997,A-L,2
21828,66014,13.694439631158067,42.32562252357285,617.5053,A-L,2
21829,66104,13.777142000000005,42.33382788846581,519.00757,A-MH,1
21830,68004,13.86174241428672,42.31754664227216,464.46072,A-L,3
21831,66104,13.7805343,42.33142429423183,545.7911,A-L,1
21832,66058,13.728317599999992,42.23834148838216,456.13123,A-L,0
21833,66049,13.299916949797993,42.31019319045594,495.28165,A-L,3
21834,66060,13.757519399999996,42.32600289422945,576.1858,A-L,1
21835,66104,13.778629999999998,42.33137298846364,538.36334,A-L,4
21836,66101,13.29559838231128,42.302018036352,461.8297,C1-L,0
21837,66104,13.77784,42.33373298846565,529.6015,A-L,1
21838,66104,13.775161036136335,42.332759588038925,554.3169,A-L,3
21839,68004,13.862010125863424,42.30659575641023,457.11856,A-L,3
21840,66058,13.72852177487507,42.23838367359112,456.13123,A-L,2
21841,66101,13.28514463910476,42.30335348761032,458.83478,B-L,0
21842,68004,13.849748448066576,42.31747108934057,463.6572,A-L,1
21843,68005,13.8248178314715,42.20864075631863,451.93997,A-L,3
21844,66104,13.776367999999994,42.33348798846547,524.0573,A-MH,1
21845,66049,13.298006400469497,42.312877141874914,459.32504,B-L,0
21846,66049,13.50718608260331,42.41574493299787,435.98032,A-MH,4
21847,66101,13.29635024043056,42.3002759422472,462.496,B-L,0
21848,66009,13.590408622745317,42.32711922549521,446.21848,A-MH,3
21849,66058,13.72910266408718,42.23800049188159,455.32126,A-L,4
21850,66040,13.78300241619502,42.22215621668488,496.66824,A-L,4
21851,66101,13.25897791433137,42.33638236638773,493.27774,A-L,0
21852,66095,13.259445967360548,42.34504480099508,453.9383,B-L,0
21853,66104,13.780534299999994,42.331424288463694,545.7911,A-MH,5
21854,66104,13.781103000000003,42.3308479942316,555.0804,A-L,2
21855,66049,13.297207575779836,42.31597668152229,464.82758,B-L,0
21856,66058,13.73150224903696,42.23574159123141,341.68866,A-L,0
21857,66095,13.249680096494746,42.34581175281547,455.49094,B-L,3
21858,66049,13.345408955536088,42.41915420913425,453.60767,A-MH,4
21859,66101,13.296853043409946,42.30062108760313,462.32104,B-MH,0
21860,66104,13.780175799999997,42.33105088846333,553.4689,A-L,2
21861,66058,13.729689109033984,42.23770752508888,454.76685,A-L,0
21862,66104,13.77445873663633,42.33314752848297,567.2232,A-L,4
21863,66058,13.724895782524747,42.236438196140845,452.63013,A-MH,5
21864,66049,13.29787818147769,42.31496041484001,464.82758,B-MH,0
21865,66104,13.775232,42.33286698846489,554.3169,A-MH,1
21866,66104,13.7777747,42.3333214884653,510.81216,A-MH,3
21867,66104,13.777428,42.33284998846488,524.94794,B-MH,1
21868,66095,13.258953781763566,42.34713968652669,454.05942,A-L,5
21869,68005,13.823975190282784,42.21825776498049,418.9701,A-MH,1
21870,66104,13.778694999999995,42.3313118942318,538.30145,B-MH,1
21871,66101,13.296125823095071,42.30281435797259,461.58746,A-L,1
21872,66104,13.780879999999994,42.331001988463285,555.85254,A-MH,3
21873,66009,13.593150300000003,42.32558328845852,463.14914,A-MH,0
21874,66058,13.727657000000002,42.238584088382375,456.30725,A-L,0
21875,68005,13.82437373498027,42.21308843931744,413.46707,A-L,5
21876,66104,13.780674899999994,42.33106738846334,553.48926,A-L,1
21877,66104,13.777155000000002,42.334319988466206,524.5853,A-L,3
21878,66045,13.699919441806818,42.12451233027506,504.18204,A-L,2
21879,66104,13.780924999999996,42.33104798846336,555.85254,A-MH,1
21880,66104,13.7769448,42.3328335884649,539.22784,A-MH,0
21881,66049,13.379658152881875,42.33168850875951,450.34164,A-L,4
21882,66095,13.248219961163922,42.34567798722784,441.2794,A-L,0
21883,68004,13.849987289460968,42.31742330446073,463.6572,A-MH,1
21884,66104,13.777664600000003,42.33210738846425,532.1785,A-L,1
21885,66104,13.780391991463638,42.33120747607156,553.48926,A-MH,0
21886,68004,13.849850880500178,42.31749260602425,463.6572,A-L,2
21887,66058,13.731092102239392,42.23693222072891,452.2739,A-MH,0
21888,66001,13.717632999999994,42.17687698832816,468.45337,B-L,0
21889,66058,13.727655141114154,42.23805406734563,454.50916,B-MH,0
21890,66058,13.730435122242728,42.2380415752363,453.37952,A-MH,0
21891,66104,13.7810186,42.33082019423159,555.0804,A-MH,1
21892,66058,13.730693399999996,42.23700049419053,452.2739,A-MH,0
21893,66040,13.780029302223856,42.22100194430506,513.54395,A-L,5
21894,66049,13.4976857814919,42.38787093304164,411.57858,A-MH,3
21895,66104,13.779243940932894,42.33414371970094,553.9265,A-MH,1
21896,66095,13.272657626343973,42.34976944669011,430.377,B-L,1
21897,66052,13.318528000000004,42.31344299422396,472.8696,B-MH,0
21898,68004,13.84998663044043,42.317363224759774,463.6572,B-L,1
21899,66104,13.777052311380332,42.33395456616684,506.4807,A-L,2
21900,66001,13.716230100000002,42.17597638832737,511.3684,A-L,0
21901,66104,13.778474200000003,42.334033388465954,527.0243,A-L,3
21902,66058,13.73029780370529,42.23777540483808,453.37952,B-L,0
21903,68005,13.823311383352603,42.213490479127415,416.33426,A-L,0
21904,66052,13.319694099999998,42.31221008844688,473.7149,A-MH,0
21905,66009,13.590063700000009,42.3271625884599,447.16177,A-MH,3
21906,66027,13.742012732228286,42.11436431535024,441.36975,A-L,1
21907,68004,13.849983007717546,42.317458808343446,463.6572,A-L,0
21908,66104,13.780665999999997,42.33106199423167,553.48926,B-MH,3
21909,66104,13.778474200000002,42.334033394233,527.0243,A-MH,1
21910,66058,13.729437999999996,42.23767359419082,454.76685,A-L,1
21911,66104,13.779410100000003,42.3322286884643,536.9263,A-MH,1
21912,66013,13.258313362143838,42.4629449354182,478.0788,A-L,5
21913,66104,13.780420258647656,42.33165848309667,545.7911,A-MH,0
21914,68005,13.820658782819178,42.21359115909381,406.38794,A-L,5
21915,66058,13.73012154162345,42.23687774639906,452.80066,A-L,0
21916,66104,13.776944800000004,42.33283359423246,539.22784,B-L,1
21917,66104,13.7776658,42.33214678846426,532.1785,A-L,0
21918,68004,13.8498369572369,42.3174218509706,463.6572,A-L,1
21919,66052,13.320017000000002,42.31205999422339,473.7149,B-L,0
21920,66072,13.322841999999993,42.42165998854224,456.6753,A-L,3
21921,66104,13.777715055491042,42.33293520370336,524.94794,A-MH,2
21922,66049,13.504082425935476,42.41449674315948,474.55582,A-L,1
21923,68005,13.82081922057768,42.21421804235671,381.37692,A-L,0
21924,66104,13.77779632046329,42.33229926842174,530.5884,B-L,1
21925,66013,13.25730053746274,42.46216414965122,479.36426,A-L,4
21926,66040,13.782284501785622,42.222273603200975,486.0933,A-MH,1
21927,66104,13.776804999999994,42.33330799423267,522.1979,A-MH,0
21928,66060,13.759036999999992,42.32735998846015,523.862,A-L,3
21929,66104,13.779759680935236,42.330779106850194,545.09875,A-MH,1
21930,66052,13.320998800000002,42.31142518844616,473.45068,B-L,0
21931,66104,13.776397404146548,42.33316537102316,524.0573,A-L,1
21932,66058,13.730713535382002,42.23667499186093,341.68866,A-MH,0
21933,66104,13.777801970147918,42.33238946992973,530.5884,A-L,0
21934,66101,13.294537030870634,42.28921647518829,462.22534,A-L,1
21935,66043,13.60636739999999,42.22974598837459,530.2087,B-MH,0
21936,66009,13.593222148794917,42.32557254386568,463.14914,A-L,0
21937,66060,13.757065,42.3288869884614,616.16693,A-MH,2
21938,66058,13.726044168110729,42.2393795234375,454.34497,A-MH,2
21939,66104,13.779414209976313,42.33106329245724,547.0736,A-MH,0
21940,66104,13.777403458605912,42.3337605963552,519.00757,A-MH,0
21941,68005,13.825156717495036,42.20826618278438,421.0971,A-L,0
21942,66060,13.760963,42.3238979942285,551.6998,A-L,0
21943,66104,13.77636,42.33348299423267,524.0573,A-MH,3
21944,66101,13.293827275914357,42.28951085516835,462.3476,A-L,0
21945,66104,13.777431705481156,42.33421160335368,524.5853,A-MH,0
21946,66104,13.7778688,42.332846594232485,518.80084,A-MH,1
21947,68005,13.822880375299908,42.214320663200624,380.4737,C1-L,0
21948,66090,13.513280343179648,42.28119780059351,430.341,A-L,0
21949,66104,13.778383428524666,42.33200604340002,526.4397,A-MH,0
21950,66052,13.320538199999994,42.30830969422173,473.69016,A-L,0
21951,66104,13.775173700000003,42.33282019423244,554.3169,A-MH,0
21952,66049,13.297799307154753,42.31351667769432,466.52768,B-L,0
21953,66060,13.761350000000006,42.32351998845675,546.3191,A-MH,2
21954,66104,13.7782702,42.33174199423196,541.73627,A-L,3
21955,66058,13.732626817331312,42.23633285768568,341.68866,B-L,0
21956,66104,13.776018021271318,42.33290834115046,543.95264,A-L,1
21957,68005,13.819681798966242,42.215346284567566,448.2191,B-L,0
21958,66101,13.295426601741562,42.29000097232082,461.7975,A-MH,3
21959,66013,13.257306562397812,42.464513873381065,428.23038,A-MH,5
21960,66052,13.3208818,42.31097329422287,473.68192,C1-L,0
21961,66058,13.726170355809709,42.23946527414492,455.49426,A-MH,0
21962,66104,13.776573000000004,42.33353798846546,522.1979,A-L,1
21963,68005,13.82264677065667,42.210622123531216,380.5492,A-L,3
21964,66101,13.259760469289429,42.335181993715686,482.2862,C1-L,1
21965,68005,13.822251999999995,42.21560098836218,374.44724,A-L,1
21966,66104,13.779206500745032,42.3316135547953,546.401,A-MH,3
21967,68005,13.82199647748492,42.21372124432147,377.98187,A-L,4
21968,68005,13.8230882419437,42.2118713086616,385.7622,A-L,1
21969,66104,13.777456481180089,42.33267365433612,536.0827,A-MH,1
21970,68005,13.82623363544654,42.2138316065778,458.08023,B-L,1
21971,66104,13.776350000000006,42.33258688846466,554.70734,A-MH,4
21972,66040,13.7812148657424,42.21869688406993,519.8074,B-MH,0
21973,66052,13.316800100000004,42.31568938844988,471.27878,A-L,0
21974,66104,13.776589900000005,42.33256439423232,547.2577,A-L,1
21975,66040,13.777283883285891,42.2215570629478,522.5322,A-L,1
21976,66104,13.778504239871944,42.33200151772247,526.4397,A-L,1
21977,66104,13.779062999999995,42.33142499423184,546.401,A-L,1
21978,66040,13.7814673107905,42.21886824970179,516.6296,A-L,5
21979,66040,13.781046970045551,42.219878676554906,522.68317,A-L,4
21980,66104,13.778060544696643,42.33265103001101,530.5884,A-MH,0
21981,66104,13.780748766408191,42.33110369001536,553.48926,B-MH,1
21982,68004,13.860079586292356,42.31426483874078,468.93936,A-L,2
21983,66001,13.7177425,42.1760795883275,534.36426,A-MH,0
21984,66101,13.26118733165857,42.33694371266704,456.6272,C1-L,1
21985,68005,13.822750245515364,42.21034692099268,380.5492,C1-L,0
21986,66104,13.778192658005043,42.33282690761122,518.80084,C1-MH,0
21987,66058,13.7299491,42.23788209419088,453.37952,A-MH,1
21988,66058,13.730281112201252,42.237504767358445,453.28247,B-MH,3
21989,66019,13.75884262503364,42.26908414768364,471.55466,A-L,3
21990,66026,13.7273714,42.36430058849236,513.5032,B-MH,1
21991,66026,13.725755,42.36410498849216,522.00964,A-L,1
21992,68004,13.850159410124997,42.31747423916519,463.6572,A-MH,0
21993,68004,13.849992385620672,42.31745342253091,463.6572,A-MH,1
21994,66101,13.262087314859365,42.32896012851337,465.80283,C1-L,0
21995,68004,13.861941312011272,42.30741216190512,456.00513,A-L,3
21996,68004,13.849890658025965,42.31751562243012,463.6572,B-MH,4
21997,68005,13.821817992729144,42.21472268706372,378.20615,A-L,4
21998,68005,13.825024754673503,42.20809034583954,421.0971,A-MH,0
21999,66060,13.752436674137348,42.33342672263925,536.5504,A-MH,1
22000,66101,13.288269426440548,42.30740981624093,457.50305,C1-L,0
22001,66104,13.778422982612796,42.33263745368095,519.08716,B-MH,0
22002,68005,13.82257178067229,42.21134836795357,373.08984,A-L,1
22003,68004,13.849750829506718,42.31746264455371,463.6572,A-L,4
22004,66031,13.72812574035514,42.12989108784605,438.06702,A-MH,0
22005,66104,13.780507147549027,42.331112746578526,553.48926,A-L,0
22006,66101,13.258729504384196,42.34298895190751,454.59103,C1-MH,2
22007,68004,13.849700199951116,42.3175914158281,463.6572,A-L,4
22008,66040,13.778977794000811,42.221583937911085,511.92407,A-MH,4
22009,66104,13.778612000000006,42.332021988464206,526.4397,B-MH,1
22010,66104,13.775467012886985,42.331844011199095,552.82214,B-MH,1
22011,68005,13.824407936424082,42.21362968791326,413.9508,A-L,2
22012,68005,13.820003670325336,42.21470110519679,445.99423,A-L,3
22013,66045,13.701101462845656,42.12410713554232,468.8737,A-L,3
22014,66072,13.32283,42.42236698854295,456.78336,A-L,4
22015,68005,13.822531900772132,42.210716909027134,376.9211,A-L,1
22016,66026,13.727438437333342,42.36391752285768,520.2089,B-MH,0
22017,68005,13.82025620924109,42.21487237343173,436.96085,A-MH,4
22018,66104,13.775804999999997,42.332701988464805,547.8355,A-L,3
22019,66027,13.742833144518514,42.11397206802626,441.31894,B-L,1
22020,66101,13.294334893486576,42.28994625294885,461.9477,B-MH,3
22021,66104,13.781590000000003,42.33077298846308,564.08075,A-L,0
22022,66104,13.778970530991058,42.33171280916172,538.36334,A-MH,2
22023,66045,13.699120617502077,42.125265122582526,474.28098,A-MH,4
22024,66026,13.726421211423784,42.36314141628634,522.92664,A-MH,1
22025,66040,13.77770992885083,42.220636863433135,524.44745,A-L,3
22026,68004,13.849858155207087,42.31752530406113,463.6572,A-MH,2
22027,66104,13.774804242191298,42.33286336009844,554.3169,B-L,0
22028,68005,13.823495539499842,42.212579241080086,417.42734,A-L,0
22029,66001,13.716254999999991,42.17584798832721,511.3684,A-L,0
22030,66104,13.777807619855324,42.33247967142998,530.5884,A-L,1
22031,66058,13.730336751331889,42.2384068920173,453.25006,B-MH,0
22032,66045,13.700588775436868,42.129551566067086,468.19272,A-L,1
22033,66104,13.774809887492731,42.332953561763816,554.3169,B-MH,0
22034,66026,13.723394499999992,42.3664759884942,511.32425,A-MH,1
22035,66009,13.591133496725206,42.3270934199088,453.79242,A-L,1
22036,66104,13.776791100000008,42.33301058846506,539.22784,A-L,0
22037,66104,13.776852417259873,42.33269626927903,547.2577,A-L,1
22038,66072,13.327058800000003,42.42263018854313,458.0544,B-L,1
22039,66101,13.295351901962087,42.30193569583832,461.76523,B-L,1
22040,66101,13.296677910468608,42.30406184862068,461.4415,A-MH,0
22041,66040,13.77776061636058,42.22144875933967,513.4988,B-L,1
22042,66026,13.723391399999995,42.366476888494205,511.32425,A-MH,0
22043,66060,13.757433000000011,42.327647988460335,604.10693,B-MH,1
22044,66040,13.777858678700152,42.22108339322356,513.4988,A-MH,4
22045,68005,13.822691427111392,42.2132427424262,386.84915,A-L,1
22046,68004,13.849847365498828,42.31753037590819,463.6572,A-MH,3
22047,68004,13.849815622054752,42.31742021920295,463.6572,A-MH,1
22048,66104,13.775045868716344,42.332854311380586,554.3169,A-MH,4
22049,66040,13.77907021523717,42.22112836015772,503.05444,A-MH,5
22050,66058,13.726099199999997,42.236350888380414,452.6104,B-L,0
22051,66104,13.775614999999997,42.33198299423206,552.82214,C1-MH,0
22052,66095,13.254089754814368,42.34675432358365,454.89203,B-L,0
22053,66104,13.776998000000008,42.33282998846487,539.22784,A-MH,0
22054,66104,13.775604763081066,42.33211009407918,552.82214,A-L,0
22055,67034,13.555348886298974,42.522893915125664,463.4714,B-MH,4
22056,66009,13.592628846675842,42.32577448998791,457.79144,A-L,2
22057,66072,13.322746999999996,42.42246198854296,456.94492,B-L,1
22058,66104,13.776562599999998,42.33349018846544,522.1979,A-L,3
22059,66040,13.778812133818429,42.22086677829565,526.2304,B-L,0
22060,66104,13.776386108752869,42.33298496793519,543.95264,A-L,0
22061,68005,13.82510856749099,42.21324137756381,431.25598,A-L,1
22062,68005,13.8188719173937,42.21591954617077,403.7785,A-MH,3
22063,66105,13.535915414875108,42.27109439352782,424.6944,A-L,4
22064,66104,13.778753000000002,42.33279198846483,509.86978,B-L,0
22065,68005,13.8214391791631,42.21446579034654,378.20615,B-MH,4
22066,66058,13.726060841542049,42.23965016130672,455.49426,A-MH,2
22067,68004,13.849821488977092,42.31749072461305,463.6572,B-L,0
22068,66104,13.779176,42.33240078846452,533.00165,A-MH,1
22069,66104,13.776189661106317,42.3337156321563,500.3767,A-MH,3
22070,66072,13.302609858966026,42.436741805141246,456.34357,B-L,0
22071,66045,13.70303412817144,42.12611580353254,466.70474,A-L,1
22072,66060,13.758748799999994,42.32722848845999,523.862,A-L,4
22073,66104,13.778935000000002,42.3316119884638,538.36334,A-MH,0
22074,66104,13.776322,42.33279699423242,543.95264,C1-MH,0
22075,66009,13.590046999999998,42.32736098846006,447.16177,A-MH,3
22076,66045,13.701008573547911,42.12456268525729,450.46262,A-L,1
22077,68005,13.825260842518574,42.21947487600284,448.53262,A-MH,1
22078,66101,13.286425208347303,42.30909703947356,457.23672,B-MH,1
22079,66104,13.776714660093608,42.33243019406571,547.2577,A-MH,0
22080,68004,13.849871607571917,42.31745803361461,463.6572,B-L,0
22081,66104,13.782077668978124,42.33105386858056,570.5218,A-MH,0
22082,66058,13.726915600000003,42.23866808838245,455.64206,A-MH,0
22083,66060,13.756633000000006,42.329159988461655,596.3475,A-L,1
22084,66040,13.777726824483462,42.22090749547242,524.44745,A-MH,2
22085,66104,13.780743112522952,42.33101348860285,553.48926,A-L,0
22086,68005,13.824965191246092,42.21288512525541,436.7176,A-L,1
22087,68004,13.850076538583917,42.3174031212455,463.6572,A-L,1
22088,66040,13.781316331085945,42.22032067384,513.2205,A-L,2
22089,66009,13.592454799999995,42.3258461884588,457.79144,A-L,0
22090,66058,13.728178499999997,42.23744169419066,453.95743,A-L,0
22091,66104,13.77675984543909,42.33315180064785,539.22784,A-MH,0
22092,66104,13.777960000000002,42.33364298846559,529.6015,A-L,4
22093,66060,13.761305600000004,42.321404588454925,506.20184,A-L,4
22094,66104,13.7761325,42.333137788465145,543.95264,A-MH,2
22095,66104,13.781084999999996,42.330831988463146,555.0804,A-MH,3
22096,66027,13.742701638553218,42.11379610458252,440.60156,A-MH,1
22097,66058,13.730834159463232,42.23667052438845,341.68866,A-L,3
22098,66104,13.776034962708732,42.33317894009724,524.0573,A-MH,3
22099,68005,13.819337148587442,42.21563062961377,403.7785,A-L,3
22100,66058,13.7275645,42.23819288838207,455.57437,A-MH,1
22101,66095,13.275592922825624,42.35030694213057,430.13544,A-MH,4
22102,66030,13.68908188249833,42.31126257016585,544.41815,A-L,1
22103,68004,13.84989921806732,42.317575323502815,463.6572,A-MH,0
22104,68005,13.823530628409356,42.211221538705786,383.5628,A-MH,3
22105,66104,13.776165000000002,42.33305198846508,543.95264,A-MH,1
22106,66101,13.265619430356924,42.3181794981749,509.38116,B-MH,2
22107,66060,13.760698000000009,42.32123998845475,508.2018,A-L,1
22108,68004,13.85011316365299,42.31744881130274,463.6572,A-MH,1
22109,66001,13.716237399999995,42.17589698832731,511.3684,A-L,1
22110,68004,13.849928048284964,42.31743234588541,463.6572,A-MH,3
22111,68004,13.850165901397588,42.31743665872705,463.6572,A-MH,0
22112,66101,13.29531077018008,42.29009515486304,461.74374,A-L,4
22113,66104,13.781815,42.33067498846295,564.08075,A-L,1
22114,66104,13.776482,42.33347498846544,524.0573,A-MH,4
22115,68005,13.817528490848826,42.21569921166172,473.70203,A-L,3
22116,66058,13.726849663231237,42.23871679874045,454.62247,A-L,1
22117,66043,13.606826000000003,42.229208388374175,563.3826,B-MH,1
22118,66060,13.758463000000004,42.327299988460034,523.862,A-L,3
22119,66040,13.78100308022967,42.2230450953539,509.69168,A-MH,3
22120,66095,13.260933600000005,42.34407148847468,453.77203,C1-MH,0
22121,66104,13.778155,42.33321198846517,510.81216,A-L,4
22122,68004,13.850164778498518,42.31746048437909,463.6572,A-L,3
22123,66104,13.781583121640434,42.330891578998845,564.08075,A-L,1
22124,66104,13.776667272372576,42.33360733175663,506.4807,A-MH,3
22125,68005,13.824852032613135,42.20918200693623,415.7887,A-MH,5
22126,66049,13.447400000000002,42.33832978846966,563.51373,B-L,0
22127,66104,13.78064491823956,42.331378816815565,553.48926,A-L,4
22128,68004,13.850047205870668,42.31755277453605,463.6572,A-MH,4
22129,66104,13.777451999999986,42.33288298846491,524.94794,C1-MH,0
22130,68005,13.824178190771612,42.21381926231802,428.07846,A-L,2
22131,68005,13.822197744608612,42.213080633556864,392.33957,A-MH,2
22132,66049,13.4652146463415,42.36268534107069,419.86017,A-L,3
22133,66104,13.776312999999988,42.333042988465,543.95264,A-MH,1
22134,66104,13.776523865837753,42.333251049233816,524.0573,A-L,2
22135,66040,13.782116620078956,42.22345539354805,523.76117,A-MH,1
22136,66104,13.777066999999995,42.3338448884658,506.4807,A-MH,3
22137,66104,13.777864118182077,42.33338168600557,510.81216,A-MH,3
22138,66049,13.397210280170848,42.35315566538865,454.57843,A-L,0
22139,68005,13.819670411926854,42.21516586803381,468.1283,A-MH,5
22140,66049,13.29991201761825,42.3101029566736,495.28165,B-MH,2
22141,66104,13.776295000000005,42.33317298846519,524.0573,A-MH,1
22142,66104,13.777101999999994,42.33348498846542,522.1979,A-L,3
22143,68005,13.821566405398336,42.21265247314703,354.97446,A-L,4
22144,66104,13.776788087020046,42.33360280811437,522.1979,A-L,2
22145,66072,13.322275399999992,42.42336688854374,456.75336,B-L,1
22146,66104,13.776211999999996,42.33311498846512,543.95264,A-MH,1
22147,66058,13.72709647919262,42.23879808546816,455.64206,A-L,2
22148,66058,13.7325767142034,42.23552093956416,341.68866,B-L,0
22149,66104,13.777732004551902,42.33320580806468,512.49475,A-MH,2
22150,66040,13.781715367907069,42.22283750772705,465.2382,A-L,5
22151,66104,13.775040223077898,42.33276410972309,554.3169,A-L,2
22152,68005,13.819997976417785,42.21461089690268,445.99423,A-L,3
22153,66101,13.260138696501672,42.33770073582681,456.93298,B-L,0
22154,66104,13.776202000000008,42.33304798846503,543.95264,A-MH,1
22155,68005,13.820956880546133,42.21448409207258,397.48434,B-MH,1
22156,66013,13.231616805894667,42.45828886446956,445.85773,B-L,1
22157,68005,13.821922421914095,42.21254853661501,385.1283,A-MH,3
22158,68005,13.821216083103332,42.2128466167844,384.28296,A-MH,5
22159,66101,13.259110562618863,42.34107843124028,455.90564,C1-L,0
22160,66104,13.777868799999998,42.332846588464925,518.80084,A-MH,3
22161,66104,13.775897207966082,42.332912863862425,547.8355,A-MH,5
22162,66058,13.730498000000004,42.238805488382575,452.37314,A-L,0
22163,66104,13.776142999999996,42.33346798846548,524.0573,A-MH,3
22164,68005,13.824222055039282,42.21833881479291,424.62827,A-MH,5
22165,68005,13.823512635948934,42.21284986572083,417.42734,B-L,1
22166,66058,13.732475099999997,42.23549349418983,341.68866,A-MH,3
22167,66101,13.259284019055398,42.33980735107801,455.80774,A-L,4
22168,66027,13.74269607559748,42.113705882661634,440.60156,A-MH,1
22169,66072,13.307176920892717,42.43379045057719,456.60315,C1-L,1
22170,66058,13.730474100000007,42.23888028838267,453.06824,A-MH,2
22171,66058,13.7299756,42.23674888838077,452.80066,B-MH,0
22172,66095,13.24969954463179,42.34617268810453,444.10565,A-L,5
22173,66030,13.689004691566888,42.3099996406236,542.9986,A-L,1
22174,68005,13.818176908182611,42.21639802104105,404.60138,A-MH,5
22175,66058,13.73061516801188,42.23704030352495,452.2739,A-L,0
