mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.014,0.014,3972.0,2019.0,1.0
0.015,0.021,4932.0,2174.0,1.0
0.014,0.015,4378.0,2131.0,1.0
0.014,0.02,4885.0,2119.0,1.0
0.012,0.014,5455.0,2029.0,1.0
0.013,0.016,5131.0,2458.0,1.0
0.014,0.024,5227.0,2153.0,1.0
0.015,0.019,4526.0,2259.0,1.0
0.012,0.011,4888.0,2542.0,1.0
0.013,0.012,4723.0,2479.0,1.0
0.013,0.023,6099.0,1992.0,1.0
0.014,0.02,4833.0,2019.0,1.0
0.014,0.02,4718.0,2003.0,1.0
0.012,0.019,6170.0,2402.0,1.0
0.013,0.016,4832.0,2588.0,1.0
0.013,0.015,5261.0,2082.0,1.0
0.014,0.018,4627.0,2255.0,1.0
0.012,0.017,5437.0,1637.0,1.0
0.015,0.022,4935.0,2147.0,1.0
0.014,0.02,5336.0,2135.0,1.0
0.013,0.022,5739.0,1995.0,1.0
0.013,0.017,5350.0,2184.0,1.0
0.015,0.021,4667.0,1961.0,1.0
0.013,0.016,5404.0,2066.0,1.0
0.013,0.019,5136.0,2124.0,1.0
0.013,0.02,6222.0,1987.0,1.0
0.014,0.02,5196.0,2146.0,1.0
0.014,0.021,4979.0,2048.0,1.0
0.013,0.02,6183.0,2234.0,1.0
0.013,0.019,5348.0,2197.0,1.0
0.012,0.022,6403.0,1972.0,1.0
0.012,0.019,6752.0,2336.0,1.0
0.014,0.019,5336.0,2369.0,1.0
0.014,0.022,5058.0,2126.0,1.0
0.014,0.021,5224.0,1935.0,1.0
0.014,0.02,4931.0,2121.0,1.0
0.012,0.02,5931.0,2166.0,1.0
0.014,0.02,5328.0,2366.0,1.0
0.013,0.019,5564.0,2351.0,1.0
0.013,0.019,5585.0,2273.0,1.0
0.013,0.022,6110.0,2118.0,1.0
0.014,0.016,4596.0,2280.0,1.0
0.015,0.019,4910.0,2420.0,1.0
0.013,0.017,4606.0,2474.0,1.0
0.013,0.016,4951.0,1972.0,1.0
0.013,0.017,4969.0,2305.0,1.0
0.013,0.017,5030.0,2340.0,1.0
0.014,0.019,4568.0,1950.0,1.0
0.014,0.018,4795.0,2408.0,1.01
0.014,0.019,4616.0,2335.0,1.0
0.013,0.018,5295.0,2247.0,1.0
0.013,0.017,5201.0,2265.0,1.0
0.013,0.017,4988.0,2420.0,1.0
0.015,0.021,4577.0,2087.0,1.0
0.013,0.018,4879.0,2176.0,1.0
0.013,0.014,5085.0,2061.0,1.0
0.014,0.019,4376.0,2166.0,1.0
0.013,0.017,4833.0,2056.0,1.0
0.013,0.017,5153.0,2412.0,1.0
0.013,0.018,5228.0,2311.0,1.0
0.012,0.016,5330.0,2257.0,1.0
0.012,0.017,5666.0,1865.0,1.0
0.012,0.018,5397.0,2049.0,1.0
0.014,0.018,4675.0,2114.0,1.0
0.014,0.019,4657.0,2170.0,1.0
0.011,0.016,6117.0,2298.0,1.0
0.015,0.018,4039.0,1871.0,1.0
0.012,0.019,5957.0,2350.0,1.0
0.014,0.018,4533.0,2242.0,1.0
0.013,0.015,4072.0,2077.0,1.0
0.014,0.019,4404.0,1970.0,1.0
0.013,0.019,5645.0,1963.0,1.0
0.012,0.013,5626.0,2008.0,1.0
0.013,0.018,5421.0,2228.0,1.0
0.014,0.019,4344.0,2371.0,1.0
0.013,0.015,4785.0,2205.0,1.0
0.011,0.017,6513.0,2083.0,1.0
0.013,0.015,4729.0,2276.0,1.0
0.013,0.017,4958.0,2225.0,1.0
0.013,0.018,5452.0,2571.0,1.0
0.014,0.019,4885.0,2007.0,1.0
0.013,0.018,4763.0,2161.0,1.0
0.013,0.019,4974.0,2135.0,1.0
0.013,0.016,4902.0,2109.0,1.0
0.012,0.018,5171.0,2256.0,1.0
0.014,0.017,4807.0,2182.0,1.0
0.014,0.019,4279.0,2064.0,1.0
0.014,0.019,4939.0,2159.0,1.0
0.012,0.017,5655.0,2058.0,1.0
0.013,0.018,4900.0,2034.0,1.0
0.014,0.017,4338.0,2182.0,1.0
0.014,0.017,4049.0,2073.0,1.0
0.011,0.018,6361.0,2172.0,1.0
0.014,0.018,4885.0,2329.0,1.0
0.014,0.018,4537.0,1883.0,1.0
0.013,0.02,5398.0,2196.0,1.0
0.015,0.02,4283.0,1804.0,1.0
0.015,0.018,3782.0,2114.0,1.0
0.013,0.016,4922.0,2391.0,1.0
0.012,0.016,5190.0,2622.0,1.0
0.014,0.015,4001.0,2371.0,1.0
0.013,0.021,5607.0,1985.0,1.0
0.014,0.015,4140.0,2286.0,1.0
0.013,0.017,5016.0,2566.0,1.01
0.013,0.017,5267.0,2382.0,1.0
0.013,0.018,5237.0,1783.0,1.0
0.013,0.016,4504.0,2400.0,1.0
0.012,0.02,5195.0,1684.0,1.0
0.014,0.017,4446.0,2358.0,1.0
0.012,0.017,5719.0,2302.0,1.0
0.013,0.017,5009.0,2503.0,1.0
0.012,0.015,5012.0,2041.0,1.0
0.012,0.016,5639.0,2367.0,1.0
0.013,0.018,4919.0,2365.0,1.0
0.013,0.017,4813.0,2247.0,1.0
0.013,0.02,4740.0,1792.0,1.0
0.013,0.017,5239.0,2433.0,1.0
0.013,0.021,5752.0,1833.0,1.0
0.014,0.016,4404.0,2322.0,1.0
0.012,0.016,5222.0,2247.0,1.0
0.012,0.018,6079.0,2233.0,1.0
0.012,0.017,5779.0,2300.0,1.0
0.013,0.021,5478.0,2351.0,1.01
0.013,0.021,4983.0,1987.0,1.0
0.013,0.018,4789.0,1978.0,1.0
0.014,0.019,4477.0,2317.0,1.0
0.013,0.019,4883.0,2038.0,1.0
0.013,0.022,6020.0,2054.0,1.0
0.011,0.009,5818.0,2350.0,1.0
0.013,0.02,4891.0,1860.0,1.0
0.012,0.014,5082.0,1992.0,1.0
0.012,0.01,4106.0,2189.0,1.0
0.012,0.016,4973.0,2273.0,1.0
0.012,0.016,5540.0,2465.0,1.0
0.014,0.018,4363.0,1919.0,1.01
0.012,0.017,5350.0,2544.0,1.0
0.013,0.02,5060.0,2163.0,1.0
0.013,0.016,4622.0,2359.0,1.0
0.013,0.017,4574.0,2289.0,1.0
0.014,0.019,4109.0,1787.0,1.0
0.012,0.021,5586.0,2205.0,1.0
0.013,0.018,5294.0,2375.0,1.0
0.013,0.017,4391.0,2307.0,1.0
0.012,0.018,6241.0,2184.0,1.0
0.013,0.02,5490.0,1871.0,1.0
0.012,0.015,5669.0,2439.0,1.0
0.015,0.019,4310.0,2030.0,1.0
0.013,0.02,4935.0,1934.0,1.0
0.012,0.017,5013.0,2377.0,1.0
0.013,0.016,4938.0,2094.0,1.0
0.012,0.018,5764.0,2153.0,1.0
0.015,0.018,4021.0,2251.0,1.0
0.014,0.018,4443.0,1779.0,1.0
0.013,0.018,5011.0,2212.0,1.0
0.013,0.016,4461.0,2296.0,1.0
0.012,0.017,6067.0,2501.0,1.0
0.013,0.019,4957.0,2351.0,1.0
0.014,0.018,4432.0,2298.0,1.0
0.012,0.019,5607.0,2076.0,1.0
0.013,0.015,4266.0,2487.0,1.0
0.012,0.018,5601.0,2268.0,1.0
0.011,0.015,5113.0,2508.0,1.0
0.014,0.017,4288.0,2187.0,1.0
0.014,0.018,4104.0,2053.0,1.0
0.014,0.016,4389.0,1859.0,1.0
0.012,0.016,4673.0,2289.0,1.0
0.013,0.017,5189.0,2320.0,1.0
0.013,0.017,5116.0,2341.0,1.0
0.013,0.016,4949.0,2024.0,1.0
0.014,0.019,4298.0,1533.0,1.0
0.014,0.019,4481.0,2157.0,1.0
0.014,0.018,4367.0,2110.0,1.0
0.015,0.019,3737.0,1945.0,1.0
0.013,0.017,5199.0,2407.0,1.0
0.014,0.018,4467.0,2076.0,1.0
0.013,0.016,4341.0,2270.0,1.0
0.013,0.015,4941.0,2701.0,1.0
0.012,0.017,5666.0,2303.0,1.0
0.014,0.022,4953.0,2060.0,1.0
0.013,0.018,5054.0,2080.0,1.0
0.012,0.017,5928.0,2522.0,1.0
0.014,0.015,4399.0,2034.0,1.0
0.013,0.02,5300.0,1816.0,1.0
0.014,0.017,4414.0,2052.0,1.0
0.013,0.018,5094.0,2134.0,1.0
0.014,0.018,4766.0,2340.0,1.0
0.012,0.02,6464.0,2162.0,1.0
0.013,0.019,5030.0,1966.0,1.0
0.013,0.017,4937.0,2338.0,1.0
0.013,0.018,4778.0,2051.0,1.0
0.013,0.015,4867.0,2383.0,1.0
0.014,0.019,4563.0,2203.0,1.0
0.012,0.019,5945.0,2173.0,1.0
0.012,0.021,6066.0,1916.0,1.0
0.013,0.019,5317.0,1868.0,1.0
0.014,0.02,4477.0,2082.0,1.0
0.012,0.018,5714.0,2242.0,1.0
0.013,0.018,4731.0,1867.0,1.0
0.013,0.018,5310.0,2299.0,1.0
0.014,0.019,4604.0,1949.0,1.0
0.012,0.02,5600.0,1932.0,1.0
0.012,0.019,5734.0,2256.0,1.0
0.013,0.016,5091.0,2070.0,1.0
0.015,0.021,4172.0,1873.0,1.0
0.012,0.013,5158.0,2345.0,1.0
0.013,0.022,5659.0,2048.0,1.0
0.013,0.018,5534.0,1912.0,1.0
0.013,0.019,5223.0,2296.0,1.0
0.013,0.017,5035.0,2435.0,1.01
0.013,0.019,5672.0,2185.0,1.0
0.012,0.017,5405.0,2080.0,1.0
0.015,0.018,3984.0,2331.0,1.0
0.014,0.018,4568.0,2221.0,1.0
0.012,0.018,6251.0,2138.0,1.0
0.014,0.02,4960.0,2263.0,1.0
0.014,0.019,4364.0,1942.0,1.0
0.014,0.016,4609.0,2342.0,1.0
0.015,0.019,4122.0,2123.0,1.0
0.013,0.019,5242.0,2107.0,1.01
0.015,0.016,4058.0,2225.0,1.0
0.013,0.019,5680.0,2228.0,1.0
0.012,0.015,5209.0,2296.0,1.0
0.014,0.018,4104.0,2136.0,1.0
0.014,0.02,4953.0,1956.0,1.0
0.013,0.017,4826.0,2050.0,1.0
0.013,0.017,4475.0,2320.0,1.0
0.013,0.018,4662.0,2188.0,1.0
0.013,0.019,5470.0,2268.0,1.0
0.013,0.017,5256.0,2380.0,1.0
0.014,0.017,4375.0,1999.0,1.01
0.012,0.019,5586.0,2021.0,1.0
0.013,0.016,5017.0,2162.0,1.0
0.016,0.019,3778.0,2138.0,1.0
0.014,0.014,4108.0,2362.0,1.0
0.013,0.016,4942.0,2413.0,1.0
0.013,0.019,5005.0,1781.0,1.0
0.013,0.018,5197.0,2331.0,1.0
0.012,0.016,5430.0,2115.0,1.0
0.013,0.018,5207.0,1952.0,1.0
0.012,0.018,5665.0,2193.0,1.0
0.013,0.017,5297.0,2094.0,1.0
0.013,0.016,4336.0,2283.0,1.0
0.013,0.015,4935.0,2280.0,1.0
0.014,0.018,4533.0,2102.0,1.0
0.014,0.019,4769.0,2254.0,1.0
0.013,0.022,5932.0,2292.0,1.0
0.012,0.016,5552.0,2318.0,1.0
0.013,0.018,5018.0,1939.0,1.0
0.013,0.015,5009.0,1624.0,1.0
0.013,0.022,5454.0,1778.0,1.0
0.013,0.018,5011.0,2198.0,1.0
0.013,0.017,4634.0,2142.0,1.0
0.013,0.016,4712.0,2044.0,1.0
0.012,0.017,4671.0,2110.0,1.0
0.013,0.017,4885.0,2157.0,1.0
0.014,0.018,4572.0,1991.0,1.0
0.013,0.013,5074.0,2460.0,1.0
0.014,0.017,4786.0,2396.0,1.0
0.013,0.019,4488.0,2289.0,1.0
0.013,0.019,5417.0,2239.0,1.0
0.012,0.016,5008.0,2380.0,1.0
0.013,0.02,5457.0,1941.0,1.0
0.016,0.022,4226.0,1686.0,1.0
0.013,0.017,5746.0,2384.0,1.0
0.013,0.017,4681.0,2317.0,1.0
0.013,0.019,4817.0,2093.0,1.0
0.015,0.021,4414.0,2016.0,1.0
0.014,0.019,4867.0,2333.0,1.0
0.013,0.018,4887.0,2159.0,1.0
0.012,0.017,4608.0,2103.0,1.0
0.014,0.018,4403.0,1922.0,1.0
0.013,0.017,5295.0,2270.0,1.0
0.011,0.016,5053.0,2108.0,1.0
0.013,0.017,4798.0,2179.0,1.0
0.013,0.018,5238.0,2218.0,1.0
0.012,0.017,5592.0,2439.0,1.0
0.014,0.017,4128.0,2325.0,1.0
0.013,0.018,5450.0,2223.0,1.0
0.015,0.02,4442.0,2262.0,1.0
0.012,0.019,5411.0,1910.0,1.0
0.014,0.018,4846.0,2281.0,1.0
0.013,0.017,5220.0,2137.0,1.0
0.014,0.018,4466.0,2206.0,1.0
0.014,0.019,4828.0,2357.0,1.0
0.014,0.018,4676.0,2015.0,1.0
0.013,0.017,4492.0,1957.0,1.0
0.013,0.018,4740.0,2083.0,1.0
0.013,0.023,4679.0,1702.0,1.0
0.014,0.019,4637.0,2300.0,1.0
0.014,0.02,5232.0,2245.0,1.0
0.012,0.018,4862.0,2179.0,1.0
0.012,0.018,5494.0,2226.0,1.0
0.013,0.018,4865.0,2005.0,1.0
0.012,0.019,5384.0,2101.0,1.0
0.015,0.02,3698.0,1803.0,1.0
0.012,0.02,5986.0,2082.0,1.0
0.013,0.019,4786.0,1799.0,1.0
0.015,0.019,4053.0,1913.0,1.0
0.013,0.018,4876.0,2045.0,1.0
0.015,0.021,4643.0,2068.0,1.0
0.012,0.016,5412.0,2255.0,1.0
0.013,0.019,5098.0,2245.0,1.0
0.013,0.019,4929.0,1997.0,1.0
0.013,0.017,5126.0,2408.0,1.0
0.012,0.018,5286.0,2229.0,1.0
0.013,0.016,4215.0,2269.0,1.0
0.013,0.02,5574.0,2095.0,1.0
0.014,0.016,4433.0,2138.0,1.0
0.014,0.016,4441.0,2127.0,1.0
0.012,0.018,5013.0,2185.0,1.0
0.012,0.018,5919.0,2305.0,1.0
0.014,0.019,4607.0,2251.0,1.0
0.012,0.013,5647.0,2118.0,1.0
0.012,0.017,5059.0,2416.0,1.0
0.013,0.019,4688.0,2140.0,1.0
0.012,0.017,5608.0,2277.0,1.0
0.012,0.016,5139.0,2242.0,1.0
0.011,0.017,5963.0,2128.0,1.0
0.013,0.016,5328.0,1866.0,1.0
0.012,0.017,5368.0,2192.0,1.0
0.014,0.017,4758.0,2296.0,1.0
0.013,0.019,5279.0,2064.0,1.0
0.013,0.017,4927.0,2311.0,1.0
0.014,0.016,4601.0,2350.0,1.0
0.013,0.015,4756.0,2110.0,1.0
0.015,0.018,4222.0,2166.0,1.0
0.012,0.017,5228.0,1986.0,1.0
0.013,0.019,5309.0,2083.0,1.0
0.013,0.017,5137.0,2401.0,1.0
0.012,0.016,5353.0,2306.0,1.0
0.013,0.016,5121.0,2269.0,1.0
0.013,0.017,4556.0,2205.0,1.0
0.013,0.02,5243.0,2080.0,1.0
0.012,0.017,5345.0,2195.0,1.0
0.013,0.018,4651.0,2142.0,1.0
0.011,0.016,5780.0,2345.0,1.0
0.014,0.016,4638.0,2332.0,1.0
0.014,0.018,4163.0,2157.0,1.0
0.014,0.018,4237.0,2092.0,1.0
0.012,0.015,5190.0,2410.0,1.0
0.012,0.016,5870.0,2397.0,1.0
0.013,0.021,5934.0,2252.0,1.0
0.012,0.018,6486.0,2148.0,1.0
0.012,0.016,5472.0,2240.0,1.0
0.012,0.018,6186.0,2435.0,1.0
0.012,0.017,5044.0,2104.0,1.0
0.012,0.018,5612.0,2013.0,1.0
0.013,0.017,4372.0,2224.0,1.0
0.013,0.018,5045.0,2317.0,1.0
0.013,0.016,4293.0,2017.0,1.0
0.013,0.017,4646.0,1924.0,1.0
0.013,0.019,5529.0,2289.0,1.0
0.011,0.014,5757.0,2210.0,1.0
0.013,0.018,5068.0,2228.0,1.0
0.012,0.014,5506.0,2192.0,1.0
0.012,0.013,5478.0,2455.0,1.0
0.013,0.017,4647.0,2427.0,1.0
0.012,0.018,5677.0,1965.0,1.0
0.012,0.02,5920.0,2061.0,1.0
0.013,0.016,5124.0,2270.0,1.0
0.012,0.019,6000.0,2138.0,1.0
0.014,0.018,4527.0,2233.0,1.0
0.014,0.019,5087.0,2046.0,1.0
0.012,0.016,5344.0,2354.0,1.0
0.012,0.018,5430.0,1888.0,1.0
0.013,0.018,5063.0,1858.0,1.0
0.013,0.018,5472.0,2174.0,1.0
0.013,0.02,5084.0,2007.0,1.0
0.015,0.018,3898.0,2248.0,1.0
0.013,0.021,5580.0,1960.0,1.0
0.013,0.014,4724.0,2403.0,1.0
0.013,0.016,4583.0,2515.0,1.0
0.014,0.017,4217.0,2232.0,1.0
0.014,0.02,4577.0,1803.0,1.0
0.014,0.018,4921.0,2289.0,1.0
0.013,0.019,5277.0,2196.0,1.0
0.014,0.018,4430.0,2009.0,1.0
0.015,0.018,4151.0,2303.0,1.0
0.012,0.017,5076.0,2338.0,1.0
0.013,0.017,4743.0,2464.0,1.0
0.012,0.016,6235.0,2432.0,1.0
0.014,0.019,4455.0,2049.0,1.0
0.012,0.018,5630.0,2194.0,1.0
0.013,0.018,5151.0,2377.0,1.0
0.014,0.019,4291.0,2203.0,1.0
0.012,0.017,5561.0,2161.0,1.0
0.012,0.014,5328.0,2252.0,1.0
0.012,0.019,5641.0,2197.0,1.0
0.013,0.017,4729.0,2018.0,1.0
0.014,0.017,4412.0,2120.0,1.0
0.014,0.016,4344.0,2377.0,1.0
0.014,0.015,4310.0,2128.0,1.0
0.014,0.014,4165.0,2447.0,1.0
0.013,0.018,5280.0,2114.0,1.0
0.014,0.015,4227.0,2191.0,1.0
0.014,0.021,4563.0,1765.0,1.0
0.013,0.018,5350.0,2516.0,1.0
0.013,0.018,4869.0,2508.0,1.0
0.013,0.015,4568.0,2371.0,1.0
0.012,0.015,5192.0,2215.0,1.0
0.012,0.019,5784.0,2142.0,1.0
0.013,0.017,5038.0,2462.0,1.0
0.013,0.018,5487.0,2255.0,1.0
0.013,0.015,5237.0,2439.0,1.0
0.013,0.018,5230.0,2115.0,1.0
0.013,0.02,4798.0,2054.0,1.0
0.013,0.02,4881.0,1991.0,1.01
0.014,0.016,4346.0,2109.0,1.0
0.014,0.019,4666.0,2064.0,1.0
0.012,0.018,5547.0,2077.0,1.0
0.013,0.018,5045.0,2040.0,1.0
0.013,0.015,4435.0,2410.0,1.0
0.013,0.017,5266.0,2351.0,1.0
0.014,0.018,4546.0,2121.0,1.0
0.012,0.018,5344.0,2219.0,1.0
0.012,0.018,5452.0,2294.0,1.0
0.014,0.017,4889.0,2228.0,1.0
0.013,0.021,5098.0,1750.0,1.0
0.013,0.02,4687.0,2135.0,1.0
0.012,0.017,5436.0,2239.0,1.0
0.013,0.017,4656.0,1977.0,1.0
0.013,0.018,4880.0,1948.0,1.0
0.012,0.017,5599.0,2395.0,1.0
0.013,0.016,4922.0,2072.0,1.0
0.013,0.018,5319.0,2177.0,1.0
0.013,0.02,5302.0,1962.0,1.0
0.011,0.015,5258.0,2642.0,1.0
0.013,0.019,4981.0,2117.0,1.0
0.012,0.017,4426.0,2102.0,1.0
0.014,0.017,4469.0,2457.0,1.0
0.012,0.018,5683.0,2012.0,1.0
0.014,0.021,4688.0,2224.0,1.0
0.014,0.017,4226.0,2038.0,1.0
0.015,0.02,4253.0,2140.0,1.0
0.013,0.012,4257.0,2140.0,1.0
0.013,0.016,4393.0,2522.0,1.0
0.012,0.02,5877.0,2265.0,1.0
0.013,0.017,5350.0,2272.0,1.0
0.013,0.018,5275.0,2321.0,1.0
0.012,0.016,6269.0,2120.0,1.0
0.012,0.019,5560.0,1891.0,1.01
0.013,0.018,4982.0,2284.0,1.0
0.013,0.018,4796.0,2305.0,1.0
0.014,0.018,4434.0,2120.0,1.0
0.014,0.014,4560.0,2131.0,1.0
0.013,0.015,4439.0,2565.0,1.0
0.014,0.02,4479.0,2157.0,1.0
0.013,0.018,5649.0,2315.0,1.0
0.013,0.018,5089.0,2224.0,1.0
0.014,0.022,4832.0,1840.0,1.0
0.012,0.018,5588.0,2543.0,1.0
0.013,0.018,5474.0,2362.0,1.0
0.012,0.019,6011.0,2151.0,1.0
0.013,0.02,4833.0,2213.0,1.0
0.013,0.019,5201.0,2111.0,1.0
0.013,0.019,5350.0,2204.0,1.0
0.013,0.017,5108.0,2229.0,1.0
0.013,0.017,4899.0,2224.0,1.0
0.012,0.018,5781.0,2273.0,1.0
0.013,0.018,4900.0,2122.0,1.0
0.013,0.018,5219.0,2258.0,1.0
0.014,0.017,4753.0,2317.0,1.01
0.013,0.015,4846.0,2361.0,1.0
0.013,0.017,4927.0,2111.0,1.0
0.012,0.02,5698.0,2175.0,1.0
0.013,0.02,4786.0,1810.0,1.01
0.012,0.017,5206.0,2293.0,1.0
0.012,0.018,5716.0,2113.0,1.0
0.013,0.019,5215.0,2185.0,1.0
0.013,0.019,5456.0,2238.0,1.0
0.012,0.017,5462.0,2369.0,1.0
0.013,0.016,4297.0,2372.0,1.0
0.013,0.019,5592.0,2073.0,1.0
0.014,0.02,4980.0,2060.0,1.0
0.013,0.019,5097.0,2261.0,1.0
0.012,0.011,4483.0,2054.0,1.0
0.012,0.018,5789.0,2329.0,1.0
0.013,0.017,5263.0,2288.0,1.0
0.013,0.017,4782.0,2339.0,1.0
0.013,0.018,5212.0,2409.0,1.0
0.011,0.013,5110.0,2286.0,1.0
0.012,0.018,6433.0,2084.0,1.0
0.013,0.02,5198.0,1846.0,1.0
0.013,0.02,5317.0,1755.0,1.0
0.012,0.02,6122.0,2067.0,1.0
0.014,0.019,4136.0,1910.0,1.0
0.012,0.016,5147.0,2486.0,1.0
0.012,0.012,4725.0,2060.0,1.0
0.013,0.018,5239.0,2163.0,1.0
0.013,0.018,5142.0,2484.0,1.0
0.013,0.017,4666.0,2242.0,1.0
0.014,0.018,4172.0,2026.0,1.0
0.013,0.017,5090.0,2218.0,1.0
0.015,0.021,4289.0,1874.0,1.0
0.013,0.018,5142.0,2343.0,1.0
0.014,0.018,4492.0,2218.0,1.0
0.014,0.017,4283.0,2281.0,1.0
0.013,0.018,4816.0,1908.0,1.0
0.014,0.019,4613.0,2071.0,1.0
0.014,0.019,4193.0,2178.0,1.0
0.012,0.017,5335.0,2295.0,1.0
0.013,0.019,5048.0,2169.0,1.0
0.013,0.016,4519.0,2476.0,1.0
0.013,0.019,5758.0,2345.0,1.0
0.013,0.018,4964.0,1996.0,1.0
0.014,0.015,3913.0,2039.0,1.0
0.013,0.017,5133.0,1878.0,1.0
0.014,0.018,4355.0,2050.0,1.0
0.013,0.018,5113.0,2362.0,1.0
0.014,0.017,4382.0,2605.0,1.0
0.014,0.016,4467.0,2218.0,1.0
0.014,0.018,4412.0,2274.0,1.0
0.013,0.021,5204.0,2059.0,1.0
0.013,0.018,4889.0,2351.0,1.0
0.013,0.018,5243.0,2363.0,1.0
0.013,0.015,4809.0,2461.0,1.0
0.014,0.018,4529.0,1993.0,1.0
0.014,0.02,5132.0,1826.0,1.0
0.013,0.017,4300.0,2009.0,1.0
0.014,0.016,4364.0,2283.0,1.0
0.013,0.019,5197.0,2110.0,1.0
0.014,0.021,4859.0,2139.0,1.01
0.013,0.02,5726.0,1918.0,1.0
0.013,0.021,5394.0,1904.0,1.0
0.013,0.02,4827.0,1867.0,1.0
0.013,0.019,5093.0,2174.0,1.0
0.014,0.019,4780.0,2158.0,1.0
0.013,0.018,4658.0,2217.0,1.0
0.013,0.019,5196.0,1737.0,1.0
0.013,0.017,5124.0,2098.0,1.0
0.013,0.017,4697.0,1609.0,1.0
0.013,0.017,4932.0,2306.0,1.01
0.014,0.016,4662.0,2330.0,1.0
0.012,0.018,6347.0,2102.0,1.0
0.013,0.018,5364.0,1980.0,1.0
0.014,0.017,4172.0,2275.0,1.0
0.013,0.017,4890.0,2405.0,1.0
0.012,0.017,5151.0,2247.0,1.0
0.014,0.019,4777.0,2346.0,1.0
0.013,0.018,4697.0,2138.0,1.0
0.013,0.017,4304.0,2220.0,1.0
0.013,0.016,5268.0,2129.0,1.0
0.012,0.018,5528.0,2400.0,1.0
0.013,0.017,5180.0,2060.0,1.0
0.013,0.017,4631.0,2142.0,1.0
0.013,0.016,4320.0,2377.0,1.0
0.013,0.014,4514.0,2313.0,1.0
0.012,0.018,5591.0,2436.0,1.0
0.011,0.019,6575.0,2303.0,1.0
0.013,0.017,4796.0,2236.0,1.0
0.014,0.015,4339.0,1889.0,1.0
0.012,0.017,5697.0,2402.0,1.0
0.012,0.016,4925.0,2324.0,1.0
0.012,0.018,5292.0,2219.0,1.0
0.012,0.018,5250.0,2463.0,1.0
0.012,0.017,5830.0,2177.0,1.0
0.013,0.018,4818.0,2273.0,1.0
0.014,0.018,4828.0,2111.0,1.0
0.012,0.018,5493.0,2116.0,1.0
0.013,0.019,5515.0,2137.0,1.0
0.013,0.018,5576.0,2177.0,1.0
0.013,0.016,4920.0,2204.0,1.0
0.012,0.014,5550.0,2360.0,1.01
0.014,0.02,4617.0,1843.0,1.0
0.012,0.016,5640.0,2394.0,1.0
0.013,0.021,5272.0,1898.0,1.0
0.014,0.017,4575.0,2428.0,1.0
0.013,0.022,5395.0,1706.0,1.0
0.012,0.018,5799.0,2182.0,1.0
0.013,0.016,4856.0,2451.0,1.0
0.013,0.018,5202.0,1923.0,1.0
0.014,0.019,4700.0,1939.0,1.0
0.012,0.018,5007.0,1895.0,1.0
0.014,0.018,4574.0,2354.0,1.0
0.013,0.018,5269.0,2318.0,1.0
0.012,0.018,5260.0,2322.0,1.0
0.014,0.018,4842.0,2142.0,1.0
0.011,0.017,5576.0,2345.0,1.0
0.014,0.019,4291.0,2008.0,1.0
0.012,0.019,5421.0,2307.0,1.0
0.014,0.019,4738.0,2354.0,1.0
0.015,0.018,3940.0,2019.0,1.0
0.013,0.02,5271.0,2057.0,1.0
0.013,0.019,4996.0,1981.0,1.0
0.015,0.018,4363.0,2221.0,1.0
0.012,0.019,5720.0,1995.0,1.0
0.011,0.016,6160.0,2484.0,1.0
0.012,0.018,5815.0,2135.0,1.0
0.013,0.019,4773.0,2274.0,1.0
0.013,0.017,4311.0,2257.0,1.0
0.013,0.019,4972.0,2254.0,1.0
0.015,0.017,4209.0,2316.0,1.0
0.013,0.02,5734.0,2216.0,1.0
0.013,0.019,5208.0,2138.0,1.0
0.013,0.017,4614.0,2339.0,1.0
0.013,0.019,6045.0,2131.0,1.0
0.012,0.018,5274.0,2067.0,1.0
0.013,0.017,4972.0,2133.0,1.0
0.014,0.018,4978.0,2022.0,1.0
0.013,0.018,5089.0,2189.0,1.0
0.013,0.018,5950.0,2189.0,1.0
0.012,0.018,5238.0,1994.0,1.0
0.012,0.019,5483.0,2279.0,1.0
0.014,0.017,4580.0,2252.0,1.0
0.013,0.017,5055.0,2235.0,1.0
0.015,0.016,3528.0,1961.0,1.0
0.013,0.017,5025.0,2197.0,1.0
0.013,0.017,4802.0,2181.0,1.0
0.013,0.018,5454.0,2380.0,1.0
0.012,0.017,5527.0,2479.0,1.0
0.011,0.015,5249.0,2461.0,1.0
0.013,0.019,5037.0,2165.0,1.01
0.012,0.02,5945.0,2042.0,1.0
0.012,0.018,5553.0,2209.0,1.0
0.013,0.016,4798.0,2326.0,1.0
0.014,0.016,4434.0,2433.0,1.0
0.012,0.02,5395.0,2022.0,1.0
0.013,0.018,5152.0,2080.0,1.0
0.014,0.018,4582.0,2024.0,1.0
0.012,0.017,5719.0,2217.0,1.0
0.013,0.016,4836.0,2336.0,1.0
0.012,0.017,5724.0,2274.0,1.0
0.013,0.016,4897.0,2621.0,1.0
0.013,0.018,4950.0,2094.0,1.0
0.013,0.018,5006.0,2173.0,1.0
0.012,0.015,5250.0,2124.0,1.0
0.013,0.02,5603.0,1825.0,1.0
0.012,0.019,5942.0,2029.0,1.0
0.012,0.017,5423.0,2120.0,1.0
0.013,0.018,5113.0,2266.0,1.0
0.013,0.02,5283.0,1885.0,1.01
0.012,0.017,5141.0,2222.0,1.0
0.013,0.018,4475.0,2084.0,1.0
0.012,0.018,5674.0,2349.0,1.0
