mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.012,0.019,6770.0,2263.0,1.0
0.011,0.022,8629.0,2112.0,1.0
0.013,0.024,6483.0,1660.0,1.0
0.012,0.022,6972.0,1988.0,1.0
0.012,0.021,6280.0,2112.0,1.0
0.012,0.019,7019.0,2020.0,1.0
0.011,0.02,7075.0,2075.0,1.0
0.011,0.024,8931.0,1847.0,1.01
0.011,0.022,8316.0,1814.0,1.0
0.012,0.021,6506.0,2168.0,1.0
0.011,0.021,7864.0,2100.0,1.0
0.011,0.019,8403.0,2176.0,1.0
0.011,0.024,8392.0,1886.0,1.0
0.011,0.022,7892.0,1667.0,1.0
0.011,0.021,8361.0,2088.0,1.0
0.011,0.021,7394.0,1974.0,1.0
0.012,0.02,7346.0,2134.0,1.0
0.012,0.021,6691.0,2162.0,1.0
0.011,0.021,7786.0,2228.0,1.01
0.012,0.023,7372.0,1912.0,1.0
0.011,0.021,8056.0,2049.0,1.0
0.011,0.027,7605.0,2133.0,1.0
0.011,0.023,8312.0,1959.0,1.0
0.01,0.023,9468.0,1941.0,1.0
0.011,0.019,7725.0,2248.0,1.0
0.011,0.022,8015.0,2093.0,1.0
0.011,0.021,7511.0,1915.0,1.0
0.011,0.024,7994.0,1954.0,1.0
0.012,0.022,7232.0,1945.0,1.0
0.012,0.02,7577.0,2194.0,1.01
0.011,0.019,7725.0,2400.0,1.0
0.011,0.023,7771.0,2112.0,1.0
0.012,0.02,6877.0,2318.0,1.0
0.012,0.023,7440.0,1990.0,1.0
0.012,0.02,7209.0,1947.0,1.0
0.011,0.017,7261.0,2080.0,1.0
0.012,0.021,6927.0,1940.0,1.0
0.011,0.021,7602.0,1931.0,1.0
0.012,0.021,6881.0,1897.0,1.0
0.011,0.022,8021.0,2093.0,1.0
0.011,0.018,7969.0,2025.0,1.01
0.011,0.022,8283.0,1966.0,1.0
0.011,0.022,8429.0,1953.0,1.0
0.011,0.022,8604.0,1831.0,1.0
0.012,0.02,6932.0,2029.0,1.0
0.012,0.02,6886.0,2122.0,1.0
0.011,0.02,8419.0,2297.0,1.0
0.011,0.02,7808.0,2169.0,1.0
0.012,0.023,7908.0,1915.0,1.0
0.011,0.021,8462.0,2103.0,1.0
0.011,0.023,8501.0,2011.0,1.0
0.011,0.021,8134.0,2126.0,1.0
0.013,0.021,6052.0,1820.0,1.01
0.012,0.016,7142.0,2353.0,1.0
0.012,0.021,7654.0,2295.0,1.0
0.012,0.021,7896.0,2380.0,1.0
0.012,0.023,7461.0,1844.0,1.0
0.011,0.022,7451.0,1742.0,1.0
0.012,0.02,7064.0,2128.0,1.0
0.011,0.023,9186.0,1744.0,1.0
0.011,0.022,7840.0,1998.0,1.0
0.011,0.022,7986.0,2031.0,1.0
0.012,0.021,6630.0,2054.0,1.0
0.011,0.022,8441.0,1932.0,1.01
0.011,0.023,8708.0,1777.0,1.0
0.011,0.02,7268.0,2015.0,1.0
0.011,0.022,7791.0,1913.0,1.0
0.011,0.014,6788.0,2254.0,1.0
0.011,0.021,7999.0,2152.0,1.0
0.011,0.023,8477.0,2102.0,1.0
0.012,0.02,7221.0,2033.0,1.0
0.011,0.021,7491.0,1991.0,1.01
0.01,0.021,9123.0,2278.0,1.0
0.011,0.022,7639.0,2126.0,1.0
0.012,0.02,6913.0,2089.0,1.0
0.011,0.022,8149.0,1842.0,1.0
0.012,0.022,7200.0,2068.0,1.0
0.011,0.019,7135.0,2008.0,1.0
0.011,0.021,7538.0,2032.0,1.0
0.011,0.023,7802.0,1984.0,1.0
0.011,0.021,7445.0,2019.0,1.0
0.012,0.022,7494.0,2197.0,1.01
0.011,0.02,8076.0,2218.0,1.0
0.012,0.021,7269.0,2274.0,1.0
0.011,0.023,7757.0,1833.0,1.0
0.011,0.024,8022.0,2085.0,1.0
0.011,0.021,8403.0,2118.0,1.0
0.012,0.02,6755.0,2150.0,1.0
0.012,0.026,6928.0,1683.0,1.0
0.011,0.025,7414.0,1633.0,1.0
0.01,0.022,8362.0,1845.0,1.0
0.011,0.021,7800.0,2254.0,1.0
0.011,0.022,8265.0,2160.0,1.0
0.011,0.024,8188.0,2066.0,1.0
0.011,0.023,7565.0,1658.0,1.0
0.011,0.029,9320.0,1595.0,1.0
0.01,0.019,8558.0,2199.0,1.0
0.011,0.024,7899.0,1767.0,1.01
0.013,0.021,5731.0,1982.0,1.01
0.012,0.023,7235.0,1847.0,1.0
0.01,0.023,9454.0,1998.0,1.01
0.011,0.022,8682.0,1970.0,1.0
0.012,0.022,7373.0,2111.0,1.0
0.011,0.022,7598.0,1975.0,1.0
0.012,0.024,7339.0,1865.0,1.01
0.011,0.02,8254.0,2270.0,1.0
0.011,0.02,8502.0,2139.0,1.0
0.011,0.022,8032.0,2179.0,1.0
0.012,0.024,7147.0,1664.0,1.0
0.012,0.023,7980.0,2125.0,1.0
0.011,0.024,8361.0,1825.0,1.0
0.011,0.025,9047.0,1631.0,1.0
0.012,0.022,7083.0,1896.0,1.0
0.012,0.021,6705.0,1814.0,1.0
0.011,0.02,7700.0,2182.0,1.0
0.011,0.021,8175.0,1922.0,1.0
0.01,0.021,8657.0,2109.0,1.0
0.011,0.02,7250.0,2163.0,1.0
0.011,0.021,8275.0,2172.0,1.0
0.011,0.021,7571.0,1964.0,1.0
0.011,0.022,8069.0,1951.0,1.0
0.011,0.021,8499.0,2054.0,1.0
0.011,0.021,7421.0,1935.0,1.0
0.011,0.021,9852.0,2324.0,1.0
0.01,0.023,10173.0,2075.0,1.0
0.013,0.023,6534.0,1821.0,1.0
0.011,0.02,8095.0,2036.0,1.0
0.011,0.023,8262.0,2159.0,1.0
0.012,0.021,7382.0,1956.0,1.0
0.012,0.019,6711.0,2157.0,1.0
0.01,0.021,8691.0,1972.0,1.01
0.011,0.021,7745.0,2316.0,1.0
0.011,0.02,7847.0,1869.0,1.01
0.011,0.021,7883.0,2222.0,1.0
0.011,0.021,7313.0,1975.0,1.0
0.012,0.023,6625.0,1864.0,1.0
0.012,0.023,7117.0,1859.0,1.0
0.011,0.022,7537.0,2131.0,1.0
0.012,0.023,7964.0,1983.0,1.0
0.011,0.023,9158.0,2025.0,1.01
0.012,0.022,7116.0,1858.0,1.0
0.01,0.022,10431.0,2202.0,1.0
0.01,0.015,6512.0,2242.0,1.0
0.012,0.023,7973.0,2165.0,1.0
0.011,0.022,7746.0,1827.0,1.0
0.012,0.02,6154.0,2425.0,1.0
0.011,0.019,7440.0,2380.0,1.0
0.011,0.022,7279.0,1840.0,1.0
0.011,0.022,7530.0,2162.0,1.0
0.011,0.022,7921.0,1786.0,1.0
0.011,0.023,8177.0,2142.0,1.0
0.012,0.022,6364.0,2009.0,1.01
0.011,0.022,8792.0,1984.0,1.0
0.011,0.023,8258.0,1769.0,1.0
0.012,0.023,6955.0,1810.0,1.0
0.01,0.024,8868.0,2077.0,1.0
0.012,0.023,7128.0,1840.0,1.0
0.012,0.026,7561.0,1634.0,1.0
0.012,0.023,6576.0,2114.0,1.0
0.012,0.02,6772.0,2103.0,1.0
0.01,0.022,9178.0,2265.0,1.0
0.011,0.024,8235.0,1935.0,1.01
0.012,0.022,7835.0,2067.0,1.0
0.012,0.023,7035.0,1924.0,1.0
0.012,0.021,7199.0,2167.0,1.01
0.011,0.02,7922.0,2207.0,1.0
0.011,0.024,8252.0,1721.0,1.01
0.011,0.021,7151.0,2299.0,1.0
0.011,0.02,7397.0,2312.0,1.0
0.011,0.021,8375.0,1900.0,1.01
0.01,0.02,8971.0,2165.0,1.0
0.011,0.022,8056.0,2087.0,1.0
0.01,0.021,9021.0,2133.0,1.01
0.011,0.02,8024.0,2232.0,1.0
0.012,0.022,7181.0,1836.0,1.0
0.013,0.023,6440.0,1907.0,1.01
0.012,0.027,6761.0,1625.0,1.01
0.013,0.024,6821.0,2178.0,1.0
0.012,0.022,7258.0,1998.0,1.0
0.012,0.021,6792.0,2164.0,1.0
0.012,0.021,6953.0,2042.0,1.0
0.012,0.021,6939.0,2011.0,1.0
0.012,0.022,7506.0,1929.0,1.0
0.01,0.02,9240.0,2292.0,1.0
0.013,0.025,6521.0,1959.0,1.0
0.011,0.022,8190.0,2085.0,1.0
0.011,0.024,8491.0,1760.0,1.0
0.01,0.022,9494.0,2055.0,1.0
0.011,0.023,8164.0,1922.0,1.0
0.01,0.025,9790.0,2225.0,1.0
0.011,0.02,7455.0,1996.0,1.0
0.011,0.02,8138.0,2047.0,1.0
0.01,0.019,8806.0,2070.0,1.0
0.011,0.02,8556.0,2210.0,1.0
0.011,0.023,9096.0,2169.0,1.0
0.011,0.024,8245.0,1898.0,1.0
0.012,0.023,7504.0,2046.0,1.0
0.011,0.021,8538.0,2305.0,1.01
0.011,0.022,7858.0,1872.0,1.0
0.011,0.022,7717.0,2035.0,1.0
0.012,0.025,6808.0,1604.0,1.01
0.012,0.021,6962.0,1792.0,1.0
0.013,0.02,5854.0,2204.0,1.0
0.011,0.023,8375.0,1983.0,1.0
0.012,0.022,7357.0,2052.0,1.0
0.012,0.02,6993.0,2028.0,1.0
0.012,0.024,6525.0,1837.0,1.0
0.012,0.023,7260.0,1932.0,1.0
0.009,0.02,10421.0,2408.0,1.0
0.01,0.024,8961.0,1919.0,1.01
0.011,0.019,7700.0,2441.0,1.0
0.011,0.021,7577.0,1724.0,1.0
0.011,0.023,7775.0,2032.0,1.0
0.011,0.023,7687.0,1923.0,1.0
0.012,0.023,7212.0,1927.0,1.0
0.011,0.021,8793.0,2158.0,1.0
0.012,0.023,7258.0,2020.0,1.01
0.011,0.021,8494.0,2103.0,1.01
0.012,0.022,7714.0,1989.0,1.0
0.01,0.024,9396.0,2057.0,1.0
0.011,0.022,9257.0,2189.0,1.0
0.011,0.023,8496.0,2008.0,1.01
0.011,0.023,8688.0,1992.0,1.0
0.011,0.021,8401.0,1810.0,1.0
0.012,0.025,7748.0,1772.0,1.0
0.011,0.02,7899.0,2135.0,1.0
0.011,0.021,7326.0,1983.0,1.0
0.012,0.022,7082.0,2150.0,1.0
0.011,0.023,8266.0,1917.0,1.0
0.011,0.022,7255.0,2348.0,1.0
0.011,0.024,8134.0,1895.0,1.01
0.011,0.021,7941.0,2119.0,1.0
0.012,0.02,6831.0,1863.0,1.0
0.014,0.023,5164.0,1933.0,1.0
0.011,0.024,8074.0,1800.0,1.0
0.012,0.023,6983.0,2128.0,1.0
0.011,0.025,9442.0,1924.0,1.0
0.011,0.024,8819.0,1666.0,1.0
0.012,0.023,6874.0,2059.0,1.0
0.01,0.022,8910.0,2072.0,1.0
0.011,0.024,8717.0,1990.0,1.0
0.011,0.021,7865.0,2329.0,1.0
0.012,0.02,6286.0,2149.0,1.0
0.011,0.022,7651.0,2242.0,1.0
0.012,0.024,7511.0,1762.0,1.0
0.011,0.022,7192.0,1892.0,1.0
0.012,0.022,7083.0,2018.0,1.0
0.013,0.023,5883.0,2127.0,1.0
0.01,0.022,8838.0,2133.0,1.0
0.011,0.022,7261.0,1834.0,1.0
0.01,0.022,10260.0,2257.0,1.0
0.011,0.022,8307.0,1994.0,1.0
0.011,0.021,8873.0,2351.0,1.0
0.01,0.025,9813.0,1690.0,1.0
0.011,0.021,8279.0,1634.0,1.01
0.011,0.021,7797.0,2079.0,1.0
0.011,0.02,7689.0,2281.0,1.0
0.011,0.023,8125.0,2122.0,1.0
0.012,0.022,6489.0,1825.0,1.0
0.011,0.021,8212.0,2193.0,1.0
0.011,0.021,7945.0,2015.0,1.0
0.011,0.024,9133.0,1663.0,1.0
0.011,0.023,8361.0,1950.0,1.0
0.011,0.022,8467.0,2186.0,1.01
0.012,0.023,6839.0,1928.0,1.0
0.012,0.026,7470.0,1863.0,1.0
0.011,0.02,9072.0,2464.0,1.0
0.011,0.02,8122.0,2258.0,1.0
0.01,0.013,7388.0,2288.0,1.0
0.011,0.022,8780.0,2039.0,1.0
0.011,0.02,8104.0,2090.0,1.0
0.011,0.023,7673.0,2080.0,1.0
0.011,0.021,7967.0,2417.0,1.0
0.011,0.021,8816.0,2193.0,1.0
0.012,0.021,7022.0,2185.0,1.0
0.013,0.02,5967.0,2123.0,1.0
0.011,0.02,8801.0,2212.0,1.0
0.011,0.024,8751.0,1858.0,1.0
0.011,0.021,8024.0,2518.0,1.0
0.012,0.021,7096.0,2040.0,1.0
0.011,0.022,7483.0,1827.0,1.0
0.012,0.023,7862.0,2176.0,1.0
0.01,0.021,9407.0,2171.0,1.0
0.012,0.024,7484.0,1910.0,1.0
0.012,0.025,6887.0,1812.0,1.0
0.011,0.023,8315.0,2248.0,1.0
0.012,0.021,6690.0,2061.0,1.0
0.012,0.021,6875.0,2013.0,1.0
0.011,0.019,7379.0,2079.0,1.0
0.011,0.021,8017.0,2241.0,1.0
0.011,0.023,8081.0,2028.0,1.0
0.012,0.023,6668.0,2009.0,1.01
0.013,0.025,7046.0,1761.0,1.0
0.011,0.021,8215.0,2163.0,1.01
0.011,0.023,8256.0,2084.0,1.0
0.011,0.022,7905.0,2278.0,1.0
0.012,0.022,7227.0,1958.0,1.0
0.011,0.019,7091.0,2278.0,1.0
0.012,0.022,7142.0,2056.0,1.0
0.012,0.022,7575.0,1901.0,1.0
0.012,0.022,7042.0,2101.0,1.0
0.011,0.026,8543.0,2072.0,1.0
0.012,0.023,7587.0,2089.0,1.0
0.011,0.022,8412.0,1974.0,1.0
0.011,0.022,7573.0,2025.0,1.0
0.011,0.024,8641.0,1764.0,1.0
0.011,0.024,8234.0,2001.0,1.0
0.011,0.022,8550.0,2200.0,1.0
0.009,0.018,9358.0,2245.0,1.0
0.013,0.026,6696.0,1939.0,1.0
0.011,0.019,7968.0,2364.0,1.01
0.011,0.022,7787.0,1723.0,1.0
0.012,0.02,6876.0,2135.0,1.0
0.011,0.022,8408.0,1848.0,1.0
0.011,0.023,8134.0,2178.0,1.0
0.011,0.021,8007.0,2343.0,1.0
0.012,0.022,7345.0,2070.0,1.01
0.011,0.021,8130.0,2163.0,1.0
0.011,0.023,7768.0,1759.0,1.0
0.011,0.022,8626.0,1973.0,1.0
0.011,0.022,8170.0,1845.0,1.0
0.011,0.019,6990.0,1973.0,1.0
0.011,0.023,7375.0,1740.0,1.0
0.011,0.023,8734.0,1953.0,1.0
0.013,0.025,6531.0,1634.0,1.0
0.012,0.022,6653.0,1858.0,1.0
0.011,0.023,8001.0,1957.0,1.0
0.011,0.022,9045.0,1852.0,1.0
0.011,0.021,8031.0,2236.0,1.0
0.011,0.025,8399.0,1836.0,1.0
0.011,0.021,8396.0,1922.0,1.0
0.012,0.021,7334.0,2233.0,1.0
0.011,0.023,8632.0,1957.0,1.0
0.01,0.021,9048.0,2266.0,1.0
0.011,0.022,8729.0,2095.0,1.0
0.011,0.023,7227.0,1940.0,1.0
0.012,0.02,7088.0,2191.0,1.0
0.011,0.022,9116.0,2001.0,1.0
0.011,0.021,8284.0,2195.0,1.0
0.012,0.022,6972.0,1977.0,1.0
0.011,0.021,8092.0,2351.0,1.0
0.011,0.021,7577.0,2130.0,1.0
0.01,0.02,8517.0,2159.0,1.0
0.011,0.02,7804.0,2293.0,1.0
0.012,0.022,7683.0,2174.0,1.0
0.011,0.021,8253.0,1948.0,1.0
0.012,0.023,7869.0,1971.0,1.0
0.011,0.025,7522.0,1885.0,1.0
0.011,0.023,7787.0,2223.0,1.0
0.012,0.021,7361.0,2327.0,1.01
0.011,0.022,7605.0,1913.0,1.0
0.011,0.021,8806.0,2204.0,1.0
0.011,0.02,7223.0,2152.0,1.0
0.012,0.02,6659.0,2226.0,1.0
0.011,0.022,7717.0,1835.0,1.0
0.012,0.023,7741.0,1888.0,1.0
0.011,0.028,8693.0,1589.0,1.0
0.011,0.022,8135.0,2078.0,1.0
0.01,0.02,9265.0,2286.0,1.0
0.01,0.022,10156.0,1983.0,1.0
0.012,0.022,7303.0,1760.0,1.0
0.013,0.023,6936.0,1791.0,1.0
0.011,0.022,8182.0,1957.0,1.0
0.012,0.022,7990.0,2265.0,1.0
0.01,0.02,10179.0,2172.0,1.0
0.011,0.023,8567.0,1922.0,1.0
0.012,0.021,7505.0,2085.0,1.0
0.012,0.022,7440.0,2255.0,1.0
0.011,0.022,7973.0,1819.0,1.0
0.01,0.023,9541.0,1894.0,1.0
0.01,0.02,8985.0,2155.0,1.0
0.011,0.022,8250.0,1836.0,1.0
0.011,0.022,8152.0,2248.0,1.0
0.011,0.022,8635.0,1932.0,1.01
0.012,0.023,7350.0,1969.0,1.0
0.011,0.019,7006.0,2354.0,1.0
0.01,0.021,9528.0,2326.0,1.0
0.012,0.022,7229.0,2052.0,1.0
0.011,0.017,6249.0,2003.0,1.0
0.011,0.022,7887.0,1689.0,1.0
0.011,0.02,7525.0,2140.0,1.0
0.011,0.022,7782.0,1994.0,1.0
0.011,0.023,7510.0,1964.0,1.01
0.012,0.019,7165.0,2216.0,1.0
0.012,0.027,7199.0,1677.0,1.0
0.012,0.023,7377.0,2059.0,1.0
0.012,0.023,6813.0,1981.0,1.0
0.011,0.023,8675.0,2012.0,1.0
0.011,0.023,7529.0,1807.0,1.0
0.012,0.023,7376.0,2017.0,1.0
0.011,0.023,8152.0,1883.0,1.0
0.011,0.023,8315.0,1963.0,1.0
0.011,0.024,7976.0,2217.0,1.0
0.012,0.024,7309.0,1719.0,1.0
0.011,0.021,8959.0,2240.0,1.0
0.013,0.029,6589.0,1540.0,1.0
0.011,0.021,7653.0,2420.0,1.0
0.012,0.023,6953.0,2260.0,1.0
0.012,0.02,6973.0,2436.0,1.0
0.011,0.021,7421.0,1989.0,1.01
0.011,0.024,8017.0,1848.0,1.0
0.012,0.021,6682.0,2143.0,1.0
0.011,0.025,8933.0,1605.0,1.0
0.012,0.023,7249.0,1961.0,1.0
0.01,0.023,9387.0,2220.0,1.0
0.01,0.023,9910.0,2062.0,1.0
0.011,0.023,7521.0,1972.0,1.0
0.011,0.022,8106.0,2071.0,1.0
0.011,0.021,7589.0,2007.0,1.0
0.011,0.025,8366.0,1784.0,1.01
0.011,0.021,7698.0,2375.0,1.0
0.011,0.021,8008.0,2127.0,1.0
0.012,0.023,7407.0,1975.0,1.0
0.01,0.019,8525.0,2304.0,1.0
0.012,0.023,6896.0,1947.0,1.0
0.01,0.023,9764.0,1949.0,1.0
0.01,0.02,8550.0,2321.0,1.0
0.011,0.022,8479.0,2136.0,1.0
0.012,0.021,7447.0,1980.0,1.0
0.012,0.022,7042.0,2042.0,1.0
0.012,0.02,6765.0,2118.0,1.0
0.01,0.021,8782.0,2059.0,1.0
0.011,0.02,8071.0,2284.0,1.0
0.012,0.022,7190.0,1761.0,1.0
0.012,0.021,7629.0,2094.0,1.0
0.01,0.024,8973.0,1622.0,1.0
0.011,0.022,8540.0,2209.0,1.0
0.011,0.021,7612.0,2009.0,1.0
0.011,0.02,7542.0,1965.0,1.0
0.011,0.024,8612.0,1797.0,1.0
0.011,0.02,8130.0,2204.0,1.0
0.01,0.02,8835.0,2159.0,1.01
0.011,0.022,8556.0,2093.0,1.0
0.011,0.023,9116.0,2350.0,1.0
0.011,0.023,8297.0,2048.0,1.0
0.012,0.022,6724.0,2112.0,1.0
0.011,0.021,7347.0,2089.0,1.0
0.012,0.021,6816.0,1912.0,1.0
0.011,0.022,8319.0,1891.0,1.0
0.011,0.023,8316.0,1895.0,1.0
0.012,0.022,7728.0,1961.0,1.0
0.012,0.02,6932.0,1760.0,1.0
0.013,0.022,6059.0,1971.0,1.0
0.012,0.023,6280.0,1770.0,1.0
0.011,0.021,7155.0,2230.0,1.0
0.012,0.021,7725.0,2220.0,1.0
0.011,0.021,7995.0,1885.0,1.0
0.011,0.021,7927.0,2193.0,1.0
0.01,0.025,10431.0,1805.0,1.0
0.011,0.022,7136.0,1747.0,1.01
0.01,0.023,9426.0,1843.0,1.0
0.011,0.021,8212.0,1932.0,1.0
0.011,0.02,8130.0,1979.0,1.0
0.011,0.023,8399.0,1868.0,1.0
0.012,0.021,7392.0,2217.0,1.0
0.011,0.03,8484.0,1318.0,1.0
0.011,0.023,7892.0,1937.0,1.0
0.011,0.013,6305.0,1905.0,1.0
0.01,0.022,9757.0,1739.0,1.0
0.013,0.021,6158.0,2036.0,1.0
0.011,0.023,8541.0,1791.0,1.0
0.012,0.021,6380.0,1902.0,1.0
0.011,0.023,8626.0,1986.0,1.0
0.011,0.022,7421.0,2295.0,1.0
0.012,0.024,7228.0,1888.0,1.0
0.012,0.024,7077.0,1786.0,1.0
0.012,0.023,7190.0,2001.0,1.0
0.011,0.021,7978.0,2086.0,1.0
0.011,0.019,7903.0,2393.0,1.0
0.011,0.021,7851.0,2048.0,1.0
0.011,0.026,9643.0,1965.0,1.0
0.011,0.026,8691.0,1668.0,1.0
0.011,0.022,9022.0,1973.0,1.0
0.01,0.02,8350.0,2145.0,1.0
0.013,0.024,6551.0,1657.0,1.0
0.011,0.021,7385.0,2268.0,1.0
0.012,0.024,7643.0,1932.0,1.0
0.011,0.023,7489.0,1986.0,1.0
0.012,0.027,8060.0,1702.0,1.0
0.011,0.022,7997.0,2019.0,1.0
0.011,0.022,8240.0,1810.0,1.0
0.012,0.022,6712.0,2256.0,1.01
0.011,0.026,8448.0,1850.0,1.0
0.011,0.024,7631.0,1835.0,1.0
0.011,0.022,8494.0,2417.0,1.0
0.012,0.024,8071.0,2087.0,1.0
0.011,0.02,8190.0,2162.0,1.0
0.012,0.022,7533.0,2024.0,1.0
0.011,0.021,8717.0,2148.0,1.0
0.011,0.022,7744.0,2101.0,1.0
0.011,0.022,9048.0,2057.0,1.0
0.011,0.026,8295.0,1694.0,1.0
0.011,0.026,8102.0,1779.0,1.0
0.011,0.021,7415.0,2175.0,1.0
0.011,0.022,7476.0,2120.0,1.0
0.012,0.022,7021.0,1695.0,1.0
0.011,0.021,8392.0,2152.0,1.0
0.012,0.02,7546.0,2279.0,1.01
0.011,0.022,8557.0,2255.0,1.0
0.011,0.023,8268.0,1999.0,1.0
0.012,0.022,6254.0,1888.0,1.0
0.011,0.024,7914.0,1808.0,1.0
0.011,0.022,8014.0,2028.0,1.0
0.012,0.023,7119.0,1823.0,1.0
0.012,0.019,6408.0,2292.0,1.0
0.012,0.023,7777.0,2043.0,1.0
0.011,0.024,7922.0,1963.0,1.0
0.012,0.021,6904.0,2072.0,1.0
0.01,0.022,9439.0,2130.0,1.0
0.011,0.023,8043.0,2133.0,1.0
0.011,0.022,8343.0,2043.0,1.0
0.013,0.023,6211.0,1812.0,1.0
0.011,0.023,7843.0,2043.0,1.0
0.01,0.024,9406.0,2063.0,1.0
0.011,0.023,9517.0,1933.0,1.0
0.012,0.024,7637.0,2067.0,1.0
0.012,0.023,6878.0,1873.0,1.0
0.011,0.023,9158.0,2204.0,1.01
0.011,0.022,8956.0,1973.0,1.0
0.01,0.021,10431.0,2056.0,1.0
0.011,0.022,7686.0,2008.0,1.0
0.011,0.02,7466.0,1992.0,1.0
0.011,0.022,8573.0,1699.0,1.0
0.011,0.021,7852.0,2192.0,1.0
0.01,0.022,10431.0,2186.0,1.0
0.011,0.021,7537.0,1800.0,1.0
0.011,0.024,7463.0,1743.0,1.0
0.011,0.022,7839.0,1923.0,1.0
0.012,0.021,7132.0,2230.0,1.0
0.011,0.02,8465.0,2242.0,1.0
0.011,0.027,9008.0,1626.0,1.01
0.011,0.02,7464.0,2300.0,1.0
0.01,0.021,9423.0,2213.0,1.0
0.012,0.022,7953.0,1966.0,1.0
0.011,0.022,8683.0,1974.0,1.0
0.011,0.021,8148.0,2232.0,1.0
0.011,0.024,9285.0,2124.0,1.0
0.012,0.023,7595.0,2138.0,1.0
0.01,0.021,9039.0,2090.0,1.0
0.01,0.021,9642.0,2292.0,1.0
0.011,0.021,8906.0,2144.0,1.0
0.011,0.022,7668.0,2015.0,1.0
0.01,0.023,10431.0,2171.0,1.0
0.011,0.023,8075.0,2136.0,1.0
0.011,0.024,7909.0,1603.0,1.0
0.01,0.024,8288.0,1621.0,1.0
0.01,0.021,8620.0,2125.0,1.0
0.011,0.023,7435.0,1745.0,1.0
0.011,0.021,7363.0,1983.0,1.0
0.011,0.019,7544.0,2485.0,1.0
0.011,0.02,8441.0,2039.0,1.0
0.012,0.021,7322.0,2176.0,1.0
0.012,0.023,7248.0,1927.0,1.0
0.011,0.019,8264.0,2162.0,1.0
0.01,0.027,9110.0,1338.0,1.01
0.011,0.025,8439.0,1656.0,1.0
0.012,0.023,7462.0,1832.0,1.0
0.012,0.022,7673.0,2116.0,1.0
0.011,0.023,7797.0,1694.0,1.0
0.012,0.022,7176.0,2076.0,1.0
0.011,0.021,8004.0,2246.0,1.0
0.011,0.025,8325.0,2192.0,1.0
0.013,0.023,6145.0,1753.0,1.01
0.01,0.022,8855.0,1924.0,1.0
0.01,0.023,9274.0,1921.0,1.0
0.011,0.022,8079.0,2164.0,1.0
0.012,0.022,7406.0,1999.0,1.01
0.013,0.018,5998.0,2184.0,1.0
0.01,0.021,9078.0,1898.0,1.0
0.012,0.021,6472.0,2090.0,1.0
0.012,0.019,6855.0,2306.0,1.0
0.012,0.023,7465.0,1960.0,1.0
0.011,0.022,8176.0,2084.0,1.0
0.012,0.023,6727.0,2000.0,1.0
0.012,0.021,6952.0,2064.0,1.0
0.011,0.021,7035.0,2092.0,1.0
0.011,0.021,8391.0,2203.0,1.0
0.012,0.021,7539.0,2137.0,1.0
0.011,0.023,7993.0,1646.0,1.0
0.011,0.023,7602.0,2137.0,1.01
0.012,0.021,6566.0,2085.0,1.0
0.011,0.022,7566.0,2075.0,1.0
0.011,0.024,7510.0,1995.0,1.0
0.012,0.021,7321.0,2291.0,1.0
0.011,0.021,7526.0,2173.0,1.0
0.01,0.022,9179.0,1830.0,1.01
0.012,0.026,8180.0,1902.0,1.0
0.011,0.023,8342.0,1912.0,1.01
0.011,0.021,7599.0,2075.0,1.0
0.011,0.019,7975.0,2262.0,1.0
0.01,0.022,9730.0,1619.0,1.0
0.013,0.021,6075.0,2128.0,1.0
0.011,0.022,8236.0,2172.0,1.0
0.011,0.022,8436.0,2258.0,1.0
0.011,0.024,8328.0,1827.0,1.0
0.013,0.025,6592.0,1879.0,1.0
0.011,0.02,8540.0,2397.0,1.0
0.011,0.021,8304.0,1954.0,1.0
0.012,0.024,7290.0,1606.0,1.0
0.011,0.022,8049.0,2146.0,1.0
0.012,0.02,7210.0,2182.0,1.0
0.012,0.021,7203.0,1788.0,1.0
0.011,0.021,8148.0,2160.0,1.0
0.012,0.022,7031.0,1911.0,1.0
0.01,0.023,9950.0,2247.0,1.0
0.011,0.02,8111.0,2324.0,1.01
0.012,0.02,7617.0,2175.0,1.0
0.012,0.025,7195.0,1896.0,1.0
0.011,0.02,8460.0,2358.0,1.0
0.011,0.022,8253.0,1768.0,1.0
0.011,0.022,8489.0,2220.0,1.01
0.011,0.022,7614.0,1920.0,1.0
0.011,0.019,7534.0,2457.0,1.0
0.011,0.022,7192.0,2016.0,1.0
0.011,0.021,7858.0,2017.0,1.0
0.011,0.021,7522.0,2218.0,1.0
0.012,0.021,6885.0,1975.0,1.0
0.012,0.022,7568.0,1998.0,1.01
0.012,0.02,6583.0,2418.0,1.0
0.012,0.023,7558.0,1968.0,1.0
0.012,0.022,6477.0,1799.0,1.0
0.011,0.023,7655.0,1938.0,1.0
0.011,0.022,8077.0,2130.0,1.01
0.012,0.021,6554.0,2118.0,1.0
0.012,0.023,6752.0,2011.0,1.0
0.012,0.027,7368.0,1995.0,1.01
0.012,0.021,6715.0,2263.0,1.0
0.01,0.021,9727.0,2277.0,1.0
0.011,0.022,7668.0,2088.0,1.0
0.012,0.021,6938.0,1774.0,1.0
0.011,0.022,7609.0,1965.0,1.0
0.012,0.021,6916.0,2125.0,1.0
0.01,0.024,9413.0,1836.0,1.01
0.011,0.022,7031.0,2049.0,1.0
