mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.012,0.023,6543.0,1822.0,1.0
0.013,0.024,6274.0,2178.0,1.0
0.013,0.02,5935.0,2229.0,1.0
0.012,0.019,6283.0,1892.0,1.0
0.012,0.02,6483.0,2083.0,1.0
0.013,0.019,5461.0,2355.0,1.0
0.013,0.02,5713.0,2038.0,1.0
0.014,0.019,4981.0,1957.0,1.0
0.013,0.021,6010.0,2023.0,1.0
0.014,0.023,5059.0,2014.0,1.01
0.012,0.02,6350.0,2296.0,1.0
0.013,0.021,5817.0,2073.0,1.0
0.015,0.021,4327.0,2091.0,1.0
0.012,0.019,6555.0,2259.0,1.0
0.012,0.027,6748.0,1579.0,1.0
0.012,0.02,6461.0,2287.0,1.0
0.013,0.021,5482.0,1767.0,1.0
0.012,0.022,6628.0,2282.0,1.0
0.016,0.02,4003.0,1920.0,1.0
0.013,0.021,5345.0,2071.0,1.0
0.014,0.02,4940.0,2177.0,1.0
0.013,0.022,6264.0,1976.0,1.0
0.013,0.024,5738.0,1907.0,1.0
0.014,0.022,5479.0,1943.0,1.0
0.013,0.02,5943.0,2212.0,1.0
0.014,0.022,4749.0,1961.0,1.0
0.013,0.022,6074.0,1735.0,1.0
0.013,0.021,6318.0,1990.0,1.0
0.013,0.02,5607.0,2217.0,1.0
0.013,0.02,5486.0,2229.0,1.0
0.012,0.021,6840.0,1989.0,1.01
0.014,0.021,4817.0,2211.0,1.0
0.013,0.021,6221.0,2449.0,1.01
0.013,0.024,6571.0,1828.0,1.0
0.012,0.022,7027.0,2076.0,1.0
0.012,0.024,7269.0,1704.0,1.0
0.013,0.022,6260.0,2000.0,1.0
0.014,0.021,4884.0,2114.0,1.0
0.012,0.018,5987.0,2464.0,1.0
0.013,0.021,5407.0,2088.0,1.0
0.013,0.024,5887.0,1943.0,1.0
0.013,0.017,4975.0,2247.0,1.0
0.014,0.024,5836.0,1880.0,1.0
0.012,0.02,6492.0,2299.0,1.0
0.013,0.022,6115.0,2106.0,1.0
0.012,0.019,5996.0,2079.0,1.0
0.012,0.02,5911.0,2211.0,1.0
0.013,0.018,5711.0,2267.0,1.0
0.012,0.019,6091.0,2402.0,1.01
0.014,0.02,4985.0,2198.0,1.0
0.012,0.022,6683.0,2083.0,1.01
0.014,0.02,5183.0,2056.0,1.0
0.014,0.022,5859.0,2115.0,1.0
0.012,0.021,6907.0,2295.0,1.0
0.013,0.018,5302.0,2093.0,1.0
0.014,0.02,5047.0,2160.0,1.01
0.014,0.02,5196.0,2214.0,1.0
0.013,0.023,6346.0,1836.0,1.0
0.013,0.022,6093.0,1969.0,1.0
0.014,0.021,5209.0,2269.0,1.0
0.013,0.02,6190.0,2244.0,1.0
0.013,0.022,6472.0,2147.0,1.0
0.013,0.02,5585.0,2187.0,1.0
0.011,0.023,7516.0,1617.0,1.0
0.013,0.02,5409.0,1886.0,1.0
0.011,0.021,7614.0,2054.0,1.0
0.013,0.019,5589.0,2251.0,1.0
0.014,0.018,4739.0,2434.0,1.0
0.012,0.019,6954.0,2296.0,1.0
0.013,0.022,5641.0,1883.0,1.0
0.013,0.02,5210.0,1993.0,1.0
0.013,0.021,5556.0,2127.0,1.0
0.012,0.021,6547.0,2132.0,1.0
0.012,0.019,6044.0,2198.0,1.0
0.013,0.02,6193.0,2193.0,1.0
0.013,0.022,5673.0,2163.0,1.0
0.013,0.02,5242.0,1960.0,1.0
0.014,0.02,5325.0,1977.0,1.0
0.013,0.023,5720.0,1878.0,1.0
0.013,0.019,5867.0,2173.0,1.0
0.012,0.022,7319.0,2044.0,1.01
0.013,0.021,5561.0,1977.0,1.0
0.013,0.019,5882.0,2211.0,1.0
0.013,0.018,5445.0,2303.0,1.0
0.014,0.02,5001.0,1983.0,1.0
0.015,0.023,4967.0,2126.0,1.0
0.013,0.02,5722.0,1877.0,1.0
0.013,0.02,6013.0,2231.0,1.0
0.014,0.022,5129.0,1840.0,1.01
0.012,0.021,6868.0,1876.0,1.0
0.014,0.02,5192.0,1965.0,1.0
0.013,0.021,5753.0,2333.0,1.01
0.014,0.019,5223.0,2219.0,1.0
0.014,0.021,5200.0,2055.0,1.0
0.013,0.023,5856.0,1960.0,1.0
0.012,0.02,5953.0,1839.0,1.0
0.013,0.024,5944.0,1869.0,1.0
0.013,0.022,6127.0,1997.0,1.0
0.013,0.024,5925.0,1818.0,1.01
0.012,0.021,7388.0,2041.0,1.0
0.013,0.021,6249.0,2187.0,1.0
0.014,0.021,5775.0,2393.0,1.0
0.015,0.02,4405.0,1998.0,1.0
0.013,0.02,5509.0,1929.0,1.0
0.013,0.021,5690.0,1865.0,1.0
0.013,0.021,6243.0,1856.0,1.0
0.012,0.02,5828.0,2092.0,1.0
0.014,0.021,4778.0,2051.0,1.0
0.012,0.021,6715.0,2100.0,1.0
0.014,0.021,5504.0,2185.0,1.0
0.012,0.022,7116.0,2032.0,1.0
0.012,0.019,5908.0,2329.0,1.0
0.014,0.023,5060.0,2003.0,1.0
0.013,0.02,5902.0,2197.0,1.0
0.012,0.022,6604.0,1720.0,1.0
0.013,0.023,5549.0,1943.0,1.0
0.015,0.02,4331.0,1683.0,1.0
0.013,0.019,5167.0,2127.0,1.0
0.013,0.02,5935.0,2146.0,1.0
0.014,0.022,5244.0,1850.0,1.0
0.013,0.022,5677.0,1877.0,1.0
0.013,0.019,5578.0,2120.0,1.0
0.012,0.024,7178.0,2182.0,1.0
0.013,0.023,6264.0,2031.0,1.0
0.013,0.021,5801.0,1748.0,1.01
0.014,0.021,4669.0,1931.0,1.0
0.013,0.021,5612.0,2188.0,1.0
0.012,0.021,6334.0,1997.0,1.0
0.013,0.019,5643.0,2115.0,1.0
0.012,0.022,6541.0,2168.0,1.0
0.012,0.022,6450.0,1900.0,1.0
0.013,0.023,6012.0,1997.0,1.0
0.014,0.021,4820.0,1940.0,1.0
0.014,0.022,4932.0,1997.0,1.0
0.013,0.022,5963.0,2166.0,1.0
0.013,0.019,5634.0,2163.0,1.0
0.014,0.019,5290.0,2215.0,1.0
0.013,0.02,5637.0,2137.0,1.0
0.012,0.022,5811.0,1751.0,1.01
0.012,0.025,7271.0,1687.0,1.0
0.013,0.023,6147.0,1942.0,1.0
0.014,0.019,4270.0,2231.0,1.0
0.013,0.02,5485.0,2228.0,1.0
0.014,0.021,4779.0,1869.0,1.0
0.014,0.02,5444.0,2236.0,1.0
0.014,0.023,5761.0,1902.0,1.0
0.014,0.02,5172.0,2052.0,1.0
0.012,0.023,6278.0,1816.0,1.01
0.013,0.023,6138.0,1867.0,1.0
0.012,0.018,6214.0,2259.0,1.0
0.013,0.02,5740.0,1894.0,1.0
0.014,0.024,5495.0,1498.0,1.0
0.013,0.019,5329.0,2490.0,1.0
0.012,0.02,7056.0,2286.0,1.0
0.014,0.021,5200.0,1821.0,1.0
0.013,0.02,5789.0,2069.0,1.0
0.013,0.018,5192.0,1898.0,1.0
0.013,0.021,5863.0,2278.0,1.0
0.012,0.02,6321.0,2253.0,1.0
0.013,0.021,5749.0,1738.0,1.0
0.013,0.019,5685.0,2282.0,1.0
0.011,0.019,7506.0,2244.0,1.0
0.014,0.022,5051.0,2106.0,1.0
0.013,0.02,5568.0,1858.0,1.0
0.013,0.022,6244.0,2142.0,1.0
0.014,0.023,5103.0,2131.0,1.0
0.013,0.024,6051.0,1944.0,1.0
0.012,0.019,6319.0,2133.0,1.0
0.013,0.021,5894.0,2197.0,1.0
0.012,0.023,6398.0,2109.0,1.0
0.013,0.02,5418.0,2264.0,1.0
0.013,0.022,5921.0,2074.0,1.0
0.011,0.023,7706.0,2016.0,1.0
0.012,0.021,6252.0,2205.0,1.0
0.013,0.023,5568.0,1802.0,1.0
0.012,0.021,6625.0,2082.0,1.0
0.012,0.02,6940.0,2187.0,1.0
0.013,0.022,6331.0,2137.0,1.0
0.013,0.022,5663.0,1724.0,1.01
0.014,0.02,5058.0,2154.0,1.0
0.013,0.028,5741.0,1777.0,1.0
0.013,0.021,6207.0,2218.0,1.01
0.012,0.02,7046.0,2075.0,1.0
0.011,0.019,7487.0,2233.0,1.0
0.014,0.023,5485.0,2169.0,1.0
0.015,0.023,4751.0,1921.0,1.01
0.014,0.022,4888.0,1904.0,1.0
0.014,0.02,5433.0,2119.0,1.0
0.012,0.022,6779.0,2107.0,1.0
0.012,0.02,5601.0,2216.0,1.01
0.013,0.021,6035.0,2313.0,1.0
0.013,0.02,5345.0,2263.0,1.0
0.013,0.022,5654.0,1784.0,1.0
0.013,0.02,6624.0,2034.0,1.0
0.013,0.018,5376.0,2277.0,1.0
0.012,0.02,6067.0,2175.0,1.0
0.013,0.019,5419.0,2391.0,1.0
0.013,0.021,6130.0,1954.0,1.0
0.013,0.019,6185.0,2279.0,1.0
0.012,0.02,6423.0,1994.0,1.0
0.014,0.019,4891.0,2131.0,1.0
0.014,0.021,5008.0,2180.0,1.0
0.014,0.02,5051.0,2193.0,1.0
0.012,0.02,6541.0,2302.0,1.0
0.014,0.022,5468.0,2008.0,1.0
0.014,0.021,5202.0,1978.0,1.0
0.012,0.025,7072.0,1856.0,1.0
0.012,0.018,5766.0,2215.0,1.0
0.013,0.019,5358.0,2220.0,1.0
0.013,0.02,5525.0,1874.0,1.0
0.014,0.021,5191.0,2062.0,1.0
0.014,0.023,5252.0,1788.0,1.0
0.012,0.02,5916.0,2181.0,1.0
0.013,0.018,5290.0,2036.0,1.0
0.013,0.022,6017.0,1802.0,1.0
0.014,0.023,5366.0,1935.0,1.01
0.013,0.02,5917.0,2521.0,1.0
0.015,0.02,4268.0,2226.0,1.0
0.013,0.022,6146.0,2406.0,1.0
0.013,0.019,5474.0,2441.0,1.0
0.015,0.022,4628.0,1799.0,1.0
0.014,0.019,5247.0,2431.0,1.0
0.013,0.025,5908.0,1981.0,1.0
0.012,0.02,6741.0,2003.0,1.0
0.012,0.021,6601.0,2013.0,1.01
0.014,0.02,5096.0,2016.0,1.0
0.013,0.023,5962.0,2132.0,1.0
0.013,0.022,6183.0,1990.0,1.0
0.013,0.028,6422.0,1662.0,1.01
0.014,0.022,5277.0,2230.0,1.0
0.014,0.019,4797.0,1989.0,1.0
0.015,0.024,4814.0,1907.0,1.0
0.013,0.02,5846.0,2155.0,1.0
0.012,0.021,6929.0,2113.0,1.0
0.013,0.019,5636.0,2016.0,1.0
0.013,0.021,5335.0,2123.0,1.0
0.012,0.023,7002.0,2027.0,1.0
0.013,0.019,5466.0,2257.0,1.0
0.014,0.021,5235.0,2113.0,1.0
0.014,0.02,4586.0,2217.0,1.0
0.012,0.024,6988.0,2038.0,1.0
0.013,0.021,5564.0,2080.0,1.0
0.013,0.023,5756.0,1786.0,1.01
0.013,0.022,6058.0,2215.0,1.0
0.013,0.019,5549.0,2057.0,1.0
0.013,0.022,5853.0,1943.0,1.0
0.012,0.021,6847.0,1871.0,1.0
0.013,0.02,5509.0,2086.0,1.0
0.012,0.02,6257.0,1955.0,1.0
0.013,0.022,5579.0,1789.0,1.0
0.012,0.021,6144.0,1867.0,1.0
0.012,0.02,6830.0,2382.0,1.0
0.013,0.021,6276.0,1899.0,1.0
0.013,0.02,5368.0,2095.0,1.0
0.013,0.024,6360.0,2166.0,1.0
0.014,0.021,5027.0,1921.0,1.0
0.012,0.021,7011.0,2140.0,1.0
0.013,0.019,5802.0,2267.0,1.0
0.013,0.02,5950.0,2375.0,1.0
0.013,0.021,5638.0,1882.0,1.0
0.013,0.019,5412.0,2080.0,1.0
0.015,0.017,4061.0,2258.0,1.0
0.012,0.018,6034.0,2228.0,1.0
0.013,0.02,6106.0,2282.0,1.0
0.014,0.02,4826.0,1906.0,1.01
0.013,0.021,6428.0,2230.0,1.0
0.013,0.02,6194.0,2237.0,1.0
0.013,0.02,6119.0,2033.0,1.0
0.013,0.023,6189.0,1863.0,1.01
0.012,0.025,7430.0,1691.0,1.0
0.013,0.021,6321.0,2503.0,1.01
0.013,0.019,5773.0,1960.0,1.0
0.013,0.017,5585.0,2428.0,1.0
0.014,0.023,5210.0,2089.0,1.0
0.013,0.022,6100.0,1944.0,1.0
0.012,0.021,6329.0,2360.0,1.0
0.013,0.023,5956.0,1934.0,1.0
0.013,0.021,5781.0,2127.0,1.0
0.014,0.026,5176.0,1951.0,1.0
0.013,0.02,5733.0,1965.0,1.0
0.014,0.019,4866.0,2146.0,1.0
0.013,0.02,6222.0,2203.0,1.0
0.012,0.018,5876.0,2168.0,1.0
0.013,0.02,5665.0,2264.0,1.0
0.013,0.026,6266.0,1840.0,1.0
0.015,0.021,4794.0,2233.0,1.0
0.012,0.02,6972.0,2080.0,1.0
0.013,0.021,6031.0,1706.0,1.0
0.013,0.022,5822.0,2029.0,1.0
0.015,0.02,4213.0,2174.0,1.0
0.014,0.019,5028.0,2244.0,1.0
0.012,0.02,6430.0,2409.0,1.0
0.014,0.022,4668.0,1964.0,1.01
0.013,0.019,5832.0,2303.0,1.0
0.013,0.024,6020.0,1636.0,1.01
0.013,0.023,5971.0,1775.0,1.0
0.013,0.022,5906.0,1926.0,1.0
0.013,0.021,5670.0,1987.0,1.0
0.012,0.021,6434.0,2210.0,1.0
0.012,0.018,5984.0,2361.0,1.0
0.014,0.018,4996.0,2158.0,1.01
0.012,0.022,7101.0,1850.0,1.0
0.015,0.02,4392.0,2061.0,1.0
0.013,0.019,5355.0,2021.0,1.0
0.013,0.021,5636.0,2021.0,1.0
0.013,0.025,6662.0,1637.0,1.0
0.012,0.023,6681.0,2002.0,1.0
0.012,0.022,7352.0,2366.0,1.0
0.013,0.021,5668.0,1816.0,1.0
0.014,0.02,5363.0,2015.0,1.0
0.013,0.019,5515.0,2285.0,1.0
0.013,0.02,5395.0,2110.0,1.0
0.014,0.021,4943.0,2128.0,1.0
0.013,0.021,5984.0,1849.0,1.0
0.014,0.018,4776.0,2476.0,1.0
0.014,0.023,5513.0,1871.0,1.0
0.013,0.021,5686.0,2115.0,1.0
0.013,0.019,5375.0,2313.0,1.0
0.014,0.019,4963.0,2223.0,1.0
0.012,0.02,6281.0,2339.0,1.0
0.013,0.019,5733.0,2327.0,1.0
0.013,0.018,5406.0,2208.0,1.0
0.01,0.011,4525.0,1849.0,1.0
0.013,0.017,5177.0,2261.0,1.0
0.013,0.02,5938.0,2283.0,1.01
0.013,0.021,5116.0,2160.0,1.01
0.014,0.022,5037.0,1775.0,1.0
0.014,0.022,4779.0,1497.0,1.0
0.014,0.02,5476.0,2050.0,1.0
0.013,0.023,5415.0,1877.0,1.0
0.014,0.021,5431.0,1993.0,1.0
0.013,0.02,5912.0,2028.0,1.0
0.013,0.019,5132.0,2262.0,1.0
0.014,0.019,5077.0,2131.0,1.0
0.013,0.022,6028.0,1889.0,1.0
0.012,0.019,6252.0,2345.0,1.0
0.013,0.021,5285.0,2049.0,1.0
0.013,0.02,5851.0,2074.0,1.0
0.014,0.02,5349.0,2261.0,1.0
0.013,0.02,5535.0,2119.0,1.0
0.014,0.021,4897.0,1869.0,1.0
0.013,0.02,5799.0,2201.0,1.0
0.013,0.019,5524.0,2197.0,1.0
0.013,0.016,5542.0,2378.0,1.0
0.012,0.019,6692.0,2337.0,1.0
0.013,0.02,5630.0,2228.0,1.0
0.014,0.023,5436.0,1772.0,1.0
0.013,0.021,5626.0,1991.0,1.0
0.013,0.025,6293.0,1808.0,1.0
0.012,0.019,6409.0,2430.0,1.0
0.013,0.022,5888.0,2022.0,1.0
0.013,0.02,6650.0,2223.0,1.0
0.013,0.027,6935.0,1612.0,1.0
0.013,0.018,5674.0,2544.0,1.0
0.013,0.02,5795.0,2060.0,1.0
0.013,0.021,5607.0,2359.0,1.0
0.012,0.02,6407.0,2258.0,1.0
0.013,0.022,5987.0,1902.0,1.0
0.014,0.023,5271.0,1805.0,1.0
0.013,0.022,6441.0,2100.0,1.0
0.014,0.021,4975.0,1906.0,1.0
0.013,0.021,5570.0,2009.0,1.0
0.012,0.023,6834.0,1794.0,1.0
0.013,0.022,6189.0,2001.0,1.0
0.013,0.02,5972.0,2181.0,1.0
0.013,0.019,5734.0,2128.0,1.0
0.014,0.022,5028.0,1972.0,1.0
0.014,0.02,4471.0,2272.0,1.0
0.013,0.02,6018.0,2357.0,1.0
0.013,0.019,5477.0,2086.0,1.0
0.013,0.021,5866.0,2067.0,1.0
0.014,0.021,4908.0,2015.0,1.0
0.013,0.02,5549.0,2464.0,1.0
0.013,0.024,6109.0,2232.0,1.0
0.013,0.018,5626.0,2291.0,1.0
0.013,0.019,5597.0,2215.0,1.0
0.013,0.021,5896.0,2013.0,1.0
0.013,0.021,5929.0,1991.0,1.0
0.015,0.021,4308.0,1766.0,1.0
0.013,0.02,5906.0,1999.0,1.0
0.013,0.021,6221.0,2113.0,1.0
0.012,0.019,5964.0,1969.0,1.0
0.012,0.024,6414.0,2272.0,1.0
0.013,0.021,6205.0,2053.0,1.0
0.014,0.016,5003.0,2348.0,1.0
0.014,0.021,5224.0,2254.0,1.0
0.015,0.021,4739.0,1855.0,1.0
0.013,0.019,5380.0,2102.0,1.0
0.013,0.02,5858.0,2208.0,1.0
0.013,0.018,4931.0,2234.0,1.0
0.01,0.016,7066.0,2325.0,1.0
0.013,0.02,5572.0,2071.0,1.0
0.012,0.019,6371.0,2379.0,1.0
0.014,0.021,4456.0,2074.0,1.0
0.014,0.02,4961.0,2301.0,1.0
0.013,0.02,5260.0,1863.0,1.0
0.012,0.02,6771.0,2055.0,1.0
0.015,0.021,4692.0,1992.0,1.0
0.012,0.019,6082.0,1979.0,1.0
0.012,0.019,6419.0,2346.0,1.0
0.014,0.02,4779.0,1635.0,1.0
0.015,0.022,4681.0,2091.0,1.0
0.012,0.022,6361.0,2214.0,1.0
0.014,0.021,5049.0,2174.0,1.0
0.014,0.022,4799.0,2053.0,1.0
0.014,0.02,5046.0,2208.0,1.0
0.014,0.019,4756.0,2465.0,1.0
0.014,0.02,4821.0,2065.0,1.0
0.014,0.022,5512.0,2122.0,1.0
0.013,0.02,5865.0,2075.0,1.0
0.013,0.02,5529.0,2071.0,1.0
0.011,0.022,7577.0,1904.0,1.01
0.014,0.022,5238.0,2031.0,1.0
0.012,0.02,6265.0,2042.0,1.0
0.014,0.02,4981.0,2204.0,1.0
0.013,0.02,5671.0,2301.0,1.0
0.013,0.018,5134.0,2078.0,1.0
0.013,0.021,6132.0,2107.0,1.0
0.014,0.026,5524.0,1958.0,1.0
0.013,0.018,5497.0,2206.0,1.0
0.013,0.021,6150.0,2271.0,1.0
0.014,0.019,4938.0,2114.0,1.0
0.013,0.022,5724.0,1983.0,1.0
0.013,0.021,5386.0,2003.0,1.0
0.013,0.021,5764.0,2149.0,1.0
0.014,0.019,5113.0,2441.0,1.0
0.013,0.022,5460.0,2044.0,1.0
0.014,0.022,5063.0,2201.0,1.0
0.013,0.019,5603.0,1878.0,1.0
0.014,0.021,5084.0,2002.0,1.0
0.012,0.022,6441.0,2138.0,1.0
0.013,0.021,5414.0,1986.0,1.0
0.012,0.019,6185.0,2102.0,1.0
0.013,0.019,5558.0,2542.0,1.0
0.013,0.021,5987.0,2018.0,1.0
0.013,0.023,5612.0,1940.0,1.0
0.013,0.02,5778.0,2218.0,1.0
0.013,0.019,5683.0,2396.0,1.0
0.013,0.019,6136.0,2444.0,1.0
0.013,0.02,5539.0,2192.0,1.0
0.013,0.019,5764.0,1881.0,1.0
0.012,0.024,6861.0,1979.0,1.0
0.011,0.021,8124.0,2121.0,1.0
0.015,0.023,4579.0,1821.0,1.0
0.012,0.024,7182.0,1821.0,1.0
0.013,0.022,6031.0,1876.0,1.0
0.014,0.021,5465.0,2127.0,1.0
0.014,0.021,5254.0,2006.0,1.0
0.013,0.021,5782.0,2380.0,1.0
0.012,0.02,7313.0,2341.0,1.0
0.013,0.021,5911.0,2078.0,1.01
0.014,0.019,4488.0,2073.0,1.0
0.015,0.021,4540.0,2096.0,1.0
0.014,0.021,5744.0,2250.0,1.0
0.013,0.02,5850.0,2355.0,1.0
0.012,0.021,5588.0,1713.0,1.0
0.013,0.022,6041.0,2013.0,1.01
0.013,0.021,5521.0,1915.0,1.0
0.013,0.023,6308.0,2088.0,1.01
0.014,0.022,5367.0,2084.0,1.0
0.013,0.019,6218.0,2266.0,1.0
0.012,0.02,6166.0,2044.0,1.0
0.013,0.02,5123.0,2246.0,1.0
0.012,0.02,6568.0,1905.0,1.0
0.013,0.02,5482.0,2182.0,1.0
0.013,0.024,6130.0,1882.0,1.0
0.014,0.02,5195.0,2076.0,1.0
0.013,0.028,6510.0,1994.0,1.0
0.013,0.02,5601.0,2078.0,1.0
0.011,0.021,7615.0,2217.0,1.0
0.014,0.021,5292.0,2180.0,1.0
0.013,0.022,5897.0,1535.0,1.0
0.013,0.016,5290.0,2268.0,1.0
0.014,0.023,5430.0,1829.0,1.0
0.012,0.02,6790.0,1953.0,1.0
0.012,0.024,6866.0,1948.0,1.0
0.013,0.019,5923.0,2398.0,1.0
0.013,0.02,5610.0,1787.0,1.0
0.012,0.019,5804.0,2076.0,1.0
0.012,0.023,6397.0,2015.0,1.0
0.012,0.022,7079.0,2038.0,1.0
0.012,0.019,6150.0,1848.0,1.0
0.014,0.022,5402.0,1907.0,1.0
0.014,0.023,5641.0,2346.0,1.0
0.015,0.024,4725.0,1755.0,1.0
0.014,0.022,4776.0,1953.0,1.0
0.013,0.021,5866.0,2287.0,1.01
0.011,0.02,8056.0,1934.0,1.0
0.013,0.023,6137.0,2235.0,1.0
0.014,0.021,5278.0,2013.0,1.0
0.014,0.026,5211.0,1576.0,1.0
0.014,0.021,4930.0,1751.0,1.0
0.013,0.022,6037.0,1747.0,1.0
0.012,0.017,6465.0,2185.0,1.0
0.015,0.022,4441.0,2020.0,1.01
0.012,0.024,6457.0,1949.0,1.01
0.013,0.019,5404.0,2296.0,1.01
0.015,0.022,3988.0,1890.0,1.0
0.013,0.02,5977.0,2395.0,1.0
0.014,0.019,4774.0,1888.0,1.01
0.013,0.021,5603.0,2091.0,1.0
0.014,0.021,4960.0,1988.0,1.01
0.014,0.02,4784.0,1994.0,1.0
0.014,0.023,5753.0,1896.0,1.01
0.014,0.02,4786.0,2098.0,1.0
0.013,0.021,5929.0,1652.0,1.0
0.012,0.02,6715.0,2116.0,1.0
0.015,0.021,4476.0,1895.0,1.0
0.012,0.022,6009.0,1976.0,1.0
0.014,0.022,5407.0,2002.0,1.0
0.013,0.023,5772.0,1907.0,1.0
0.012,0.023,6451.0,2277.0,1.0
0.013,0.021,5543.0,1690.0,1.0
0.013,0.021,5777.0,2002.0,1.0
0.013,0.023,6105.0,1916.0,1.0
0.013,0.019,6130.0,2478.0,1.0
0.012,0.022,6756.0,1482.0,1.0
0.013,0.022,5967.0,1655.0,1.0
0.012,0.021,6388.0,2139.0,1.0
0.012,0.018,6865.0,2076.0,1.0
0.012,0.021,6163.0,2368.0,1.0
0.014,0.022,5198.0,1968.0,1.0
0.013,0.021,6427.0,2328.0,1.0
0.014,0.023,5795.0,1815.0,1.0
0.013,0.02,5437.0,2031.0,1.0
0.015,0.021,4318.0,1808.0,1.0
0.013,0.018,5604.0,2603.0,1.0
0.013,0.016,5283.0,2312.0,1.0
0.013,0.021,6098.0,2193.0,1.0
0.012,0.021,6941.0,2162.0,1.0
0.012,0.02,6828.0,2416.0,1.0
0.013,0.019,5488.0,1974.0,1.0
0.013,0.018,4997.0,2269.0,1.0
0.013,0.021,5783.0,1794.0,1.0
0.012,0.021,6418.0,2036.0,1.0
0.013,0.02,5155.0,2008.0,1.01
0.012,0.022,6904.0,2186.0,1.0
0.014,0.021,5180.0,2301.0,1.0
0.013,0.021,5869.0,2244.0,1.0
0.014,0.023,5377.0,1642.0,1.0
0.012,0.019,6110.0,2505.0,1.0
0.012,0.019,6142.0,2163.0,1.0
0.014,0.021,5259.0,2167.0,1.0
0.013,0.018,5280.0,2302.0,1.01
0.014,0.019,5134.0,2222.0,1.0
0.013,0.019,5462.0,2130.0,1.0
0.013,0.022,5881.0,1932.0,1.0
0.012,0.02,6111.0,2196.0,1.0
0.014,0.02,5481.0,1950.0,1.0
0.013,0.019,5802.0,2248.0,1.0
0.013,0.02,6022.0,2085.0,1.0
0.013,0.02,6160.0,2122.0,1.0
0.013,0.019,5299.0,1936.0,1.0
0.013,0.02,5572.0,1991.0,1.0
0.013,0.021,5847.0,1710.0,1.0
0.012,0.022,6310.0,1850.0,1.0
0.012,0.02,6165.0,2012.0,1.0
0.012,0.021,6564.0,2126.0,1.0
0.013,0.02,5626.0,2182.0,1.0
0.013,0.023,5821.0,1355.0,1.0
0.013,0.021,5502.0,2130.0,1.0
0.014,0.021,5054.0,1987.0,1.0
0.013,0.019,5818.0,2070.0,1.0
0.013,0.02,5850.0,2021.0,1.0
0.013,0.021,6159.0,2035.0,1.0
0.013,0.02,5867.0,2068.0,1.0
0.014,0.022,4932.0,1923.0,1.0
0.014,0.021,5362.0,1844.0,1.0
0.013,0.021,6162.0,2131.0,1.01
0.012,0.018,6595.0,2185.0,1.0
0.013,0.022,5667.0,1933.0,1.0
0.012,0.019,6807.0,2401.0,1.0
0.013,0.023,5901.0,1667.0,1.0
0.014,0.019,5103.0,2322.0,1.0
0.013,0.022,5532.0,1901.0,1.0
0.013,0.021,5436.0,2130.0,1.0
0.013,0.021,5725.0,2219.0,1.0
0.014,0.02,5342.0,2187.0,1.0
0.013,0.02,5862.0,2162.0,1.0
0.012,0.02,6275.0,1790.0,1.0
0.013,0.027,6072.0,1734.0,1.0
0.012,0.02,6639.0,2060.0,1.0
0.012,0.019,6243.0,2037.0,1.0
0.014,0.022,5521.0,1916.0,1.0
0.014,0.02,4791.0,1852.0,1.0
0.012,0.02,6099.0,2059.0,1.0
0.013,0.022,5545.0,1969.0,1.0
0.012,0.021,5823.0,2142.0,1.0
0.013,0.02,6075.0,2111.0,1.0
0.012,0.019,5980.0,2226.0,1.0
0.013,0.019,5234.0,2271.0,1.0
0.013,0.022,6457.0,1850.0,1.0
0.014,0.02,5025.0,1989.0,1.0
0.014,0.021,5239.0,2076.0,1.0
0.013,0.019,5265.0,1937.0,1.0
0.013,0.02,6367.0,2330.0,1.0
0.014,0.022,5534.0,1875.0,1.0
0.013,0.021,6255.0,1809.0,1.0
0.011,0.021,8673.0,2268.0,1.0
0.013,0.021,5745.0,1995.0,1.0
0.013,0.022,5628.0,2054.0,1.01
0.013,0.02,5282.0,1932.0,1.0
0.013,0.016,5685.0,2128.0,1.0
0.014,0.023,5646.0,2066.0,1.01
0.013,0.022,6013.0,1925.0,1.0
0.014,0.02,4793.0,2011.0,1.0
0.013,0.02,6123.0,2234.0,1.0
0.013,0.022,5854.0,2010.0,1.0
0.013,0.018,6085.0,2182.0,1.0
0.014,0.026,5007.0,1673.0,1.0
0.014,0.022,5418.0,1898.0,1.0
0.013,0.02,5840.0,1827.0,1.0
0.015,0.018,4603.0,2523.0,1.0
0.012,0.021,6269.0,1831.0,1.0
0.013,0.019,5225.0,2049.0,1.01
0.012,0.018,5922.0,2240.0,1.0
0.013,0.02,5544.0,1922.0,1.0
0.014,0.02,4765.0,2251.0,1.0
0.013,0.022,5669.0,1884.0,1.0
0.014,0.019,4929.0,2337.0,1.0
0.015,0.02,4331.0,2213.0,1.0
0.01,0.011,5455.0,2170.0,1.01
0.012,0.022,6128.0,1785.0,1.0
0.013,0.02,5757.0,2032.0,1.0
0.013,0.019,5683.0,1961.0,1.0
0.014,0.015,4999.0,1573.0,1.0
0.012,0.019,6634.0,2171.0,1.0
0.013,0.02,5567.0,2327.0,1.0
0.014,0.021,5035.0,1758.0,1.0
0.013,0.02,5666.0,2251.0,1.0
0.013,0.022,5921.0,1595.0,1.0
0.013,0.017,5354.0,2233.0,1.0
0.013,0.02,6216.0,2160.0,1.0
0.014,0.02,5198.0,2040.0,1.0
