,id,Longitude,Latitude,vs30,BuildingClass
54981,2062,13.785577892327153,42.69279162835456,390.87976,A
47799,2063,13.247714787839884,42.06825226104471,573.33966,A
2606,2064,13.316808000000002,42.3155419942249,471.49957,A
21815,2065,13.733103742575215,42.23622476536899,341.68866,A
30407,2066,13.34985957339641,42.2899246386019,542.6686,A
146,2067,13.679439285567426,42.15293344002023,509.49396,A
4489,2068,13.347012129116427,42.52855624299633,562.83984,A
1537,2069,13.271830000000003,42.318076988452006,474.26135,A
2478,2070,13.324323799999997,42.42300218854344,457.30197,A
3382,2071,13.55262199999999,42.52177198862925,477.80005,A
22637,2072,13.732116492300536,42.23589966699448,341.68866,A
28181,2073,13.513568,42.134531988290895,576.58167,A
55328,2074,13.241934776760536,42.06608812661653,493.05862,A
37986,2075,13.517081967350386,42.74620127021518,529.1246,A
51999,2076,13.229235012510816,42.08792438966234,462.5864,A
36184,2077,13.107529812152478,42.21624096837539,494.67926,A
23636,2078,13.780781899999996,42.22175229418376,489.37756,A
38215,2079,13.614118211770858,42.64346547503773,422.35944,A
32735,2080,13.514053199999994,42.13631018829248,552.14655,A
23631,2081,13.67305286297437,42.25072878087466,524.12897,A
52095,2082,13.266034030836096,42.09740427027083,524.8714,A
33889,2083,13.271582933316797,42.34781569361184,430.2269,A
31515,2084,13.627631307643384,42.05977836989658,460.8165,A
20458,2085,13.697044376245657,42.19415360367848,511.72827,A
32585,2086,13.762988196995124,42.271551541682655,458.52698,A
52870,2087,13.38227943400174,41.965163546574296,591.08606,A
54175,2088,13.948284397595032,42.44837398341568,390.87976,A
52008,2089,13.266616482269995,42.09702370667473,530.34033,A
746,2090,13.675073700000006,42.24979078839217,433.93982,A
35795,2091,13.186737516128476,42.23835421405632,435.0435,A
39276,2092,13.984169915976876,41.89494798291684,451.3741,A
21481,2093,13.758017,42.32645298845929,565.83936,A
27942,2094,13.478731385325922,42.27362673190185,421.44962,A
24636,2095,13.559940655826162,42.28471395126925,421.2103,A
40008,2096,13.694803838480071,42.66495868836388,411.57858,A
55477,2097,13.459716745429889,42.05105093647865,443.58975,A
50202,2098,13.429062619201364,42.02886326311728,392.25024,A
37156,2099,13.105645967206312,42.01912931703941,463.5039,A
40137,2100,13.777037329619963,42.66563280408205,434.89557,A
21524,2101,13.72593770472402,42.3631592701919,524.35266,A
21926,2102,13.782284501785622,42.222273603200975,486.0933,A
46040,2103,13.481662103807905,42.059696916812165,527.5473,A
44152,2104,13.475482664426634,42.05701730000903,488.37207,A
42801,2105,13.643563892139468,42.685251580212565,504.96927,A
16687,2106,13.58824750034828,42.32538802156311,451.87347,A
49108,2107,13.25220954990869,42.06666032621124,546.91034,A
39714,2108,13.650339460377642,42.62273420512385,424.71954,A
47078,2109,13.25005869275257,42.06926145223302,463.07962,A
35399,2110,13.7035551510097,42.247261344359856,505.0955,A
4868,2111,13.348724454527211,42.52877071104763,548.2706,A
48456,2112,13.41956826120892,42.0421172331847,392.25024,A
838,2113,13.607826716402574,42.22758896737921,501.85776,A
22380,2114,13.780903000000002,42.33127298846357,555.85254,A
47842,2115,13.25015488555236,42.0688062788234,463.47568,A
43274,2116,13.9239070541403,42.45972095371531,411.57858,A
39239,2117,13.45162923995644,42.7295621626636,508.36526,A
35035,2118,13.549949009372591,42.28967706184688,425.64587,A
31503,2119,13.622317493467705,42.05960834007973,460.8165,A
39726,2120,13.648160084121574,42.62091464807536,427.27136,A
31622,2121,13.729212533745327,42.36321911596845,471.89627,A
48137,2122,13.424143194971814,42.03563189765602,392.25024,A
46815,2123,13.305884320300605,42.08516204253552,542.50385,A
1146,2124,13.281902,42.45335998856978,495.13205,A
56289,2125,13.555035115331862,42.78771386481581,509.27795,A
42191,2126,13.9304000793801,42.45693709774725,453.15082,A
56137,2127,13.23653807884702,42.0892265435005,466.50958,A
50898,2128,13.273337200798782,42.058379710545466,553.644,A
46411,2129,13.918126849298504,42.50135205131917,427.74634,A
43242,2130,13.924287898721516,42.45997739169263,411.57858,A
24050,2131,13.656720782317104,42.28658387634742,510.27652,A
23551,2132,13.731915687750728,42.1326442103162,440.16022,A
930,2133,13.583792052900618,42.26054314933256,469.37775,A
50173,2134,13.421467853607746,42.02876053502985,392.25024,A
11171,2135,13.519559231740669,42.206210373182834,451.29178,A
48718,2136,13.25470277284832,42.06820705680308,430.81372,A
35022,2137,13.769196037474655,42.26634658197428,450.94537,A
7660,2138,13.296876106417743,42.43611561385547,455.2407,A
50281,2139,13.100978566958972,42.05751678323517,475.80707,A
52715,2140,13.383750760982398,41.96565651124222,649.9635,A
5318,2141,13.3030831,42.436746888555405,456.4222,A
50554,2142,13.1015524600684,42.05695662597785,466.94867,A
3468,2143,13.340030000000006,42.29200798842914,520.9157,A
3127,2144,13.254290200000003,42.37372918850058,464.7784,A
15853,2145,13.780458704672814,42.2220708901388,512.7117,A
48453,2146,13.419363255936917,42.04275715938433,392.25024,A
10968,2147,13.521430710661006,42.205150409353806,451.8736,A
28487,2148,13.51992103156438,42.208277205012685,451.42285,A
47795,2149,13.244658708560266,42.06744683336951,625.42377,A
15589,2150,13.296313810070918,42.523171517109496,494.87027,A
648,2151,13.60698208176379,42.25194033512299,463.47876,A
25241,2152,13.74267582954456,42.115334356377325,444.6542,A
7720,2153,13.301133299999998,42.43638528855512,455.7219,A
52874,2154,13.378866437147412,41.964374241121455,455.08276,A
15238,2155,13.591922822796777,42.32815018570326,458.4221,A
33360,2156,13.715827999999997,42.17567198832714,521.0342,A
39315,2157,13.422146683366504,42.0322638851216,392.25024,A
2643,2158,13.606020579896292,42.22973315948703,530.2087,A
48634,2159,13.207592839420265,42.06619538940091,447.59534,A
10218,2160,13.207499189301853,42.4450482213421,452.32794,A
139,2161,13.679444787740298,42.14904503892201,538.3143,A
46390,2162,13.903010900761602,42.48927991756992,420.299,A
35821,2163,13.18660259971504,42.23808729137655,435.0435,A
49118,2164,13.248980388153589,42.06712640840977,588.3023,A
53873,2165,13.769234052064034,42.632660525473774,411.3877,A
12098,2166,13.768401897695073,42.26719004286824,448.14035,A
25481,2167,13.736438,42.14864998830327,473.12952,A
2896,2168,13.257307,42.369516988496926,455.5066,A
40914,2169,13.716796549988343,42.66813134363373,416.86465,A
25664,2170,13.540679863851445,42.3173054220508,430.0406,A
12244,2171,13.864459885849808,42.307044405164405,462.24536,A
25339,2172,13.63638291385226,42.20395798198428,511.14883,A
55141,2173,13.577338265559408,42.78530371721062,499.2654,A
51611,2174,13.760627642524868,42.61191960624102,445.85773,A
55321,2175,13.242781776257868,42.06615121644143,468.0881,A
9293,2176,13.486210924206803,42.23973698482124,563.7996,A
36835,2177,13.143856750204447,42.20390438584042,489.70822,A
7877,2178,13.322892000000005,42.42234299427144,456.78336,A
36230,2179,13.18344358965757,42.20790391761168,494.97888,A
45840,2180,13.8816723939612,41.9035819194748,451.02716,A
21166,2181,13.77218488720394,42.32970648125608,464.63248,A
50275,2182,13.101589284255864,42.05767875447723,465.57394,A
36671,2183,13.116878439106042,42.226528378563685,483.62653,A
45508,2184,13.34780641555752,42.00791388659898,596.5094,A
41126,2185,13.720104326350024,42.66258688811759,411.57858,A
53727,2186,13.756441475522054,42.69053125376525,394.01526,A
40297,2187,13.70620981174822,42.6191684402906,478.41354,A
69,2188,13.68351868307953,42.29944125967875,524.5995,A
38250,2189,13.616905931370098,42.651319573411904,465.36792,A
50436,2190,13.10064921599498,42.060510406524685,481.76868,A
43203,2191,13.7112120536374,42.66056294900805,411.57858,A
14589,2192,13.710870028338858,42.66093700822773,411.57858,A
9345,2193,13.521325879962696,42.20542531221352,452.02066,A
24747,2194,13.625757318646473,42.29683368668501,435.31552,A
26748,2195,13.295367530947196,42.28891814342079,461.99585,A
53131,2196,13.391661230813432,41.95643725423037,441.19553,A
20751,2197,13.349115055140953,42.28958777850416,516.3075,A
33598,2198,13.29606420000001,42.43529468855416,454.62247,A
17259,2199,13.3220079,42.42761359427372,457.6268,A
14221,2200,13.732256913931252,42.12838147314227,439.58237,A
6536,2201,13.289579664011454,42.53324190869063,494.2738,A
3260,2202,13.279388899999995,42.35368268848308,432.19812,A
50250,2203,13.099700552090194,42.06081089112308,479.95724,A
37146,2204,13.108896681689792,42.01911917407829,465.14117,A
31355,2205,13.296367999999994,42.43526498855408,454.63504,A
8586,2206,13.45750239088508,42.29578277371165,536.4427,A
49823,2207,13.41609297349795,42.02957641327499,371.37045,A
44250,2208,13.97676197420724,41.93260026724968,466.9946,A
32434,2209,13.729939799863622,42.12602589443144,437.9574,A
42533,2210,13.54482094755542,42.80876511108526,495.68524,A
30271,2211,13.300639999999996,42.43553198855438,455.14755,A
21883,2212,13.849987289460968,42.31742330446073,463.6572,A
49423,2213,14.079074493709832,41.8503319986643,510.2592,A
31949,2214,13.285748545147875,42.30333381207558,459.5513,A
43739,2215,13.315326526206126,42.074815137538565,593.8201,A
49080,2216,13.251737952301234,42.06685640991034,546.91034,A
38288,2217,13.64506805992248,42.65202758937042,457.79117,A
9379,2218,13.522297599999996,42.20537038835318,404.0858,A
52393,2219,13.393304929237525,41.96867973315568,491.25894,A
249,2220,13.679773305409364,42.14650116566602,514.0223,A
35205,2221,13.6759650313512,42.24890468490076,432.1784,A
33997,2222,13.366422968422386,42.55846036941772,554.1529,A
10104,2223,13.512555546807176,42.20419462691885,478.9413,A
13371,2224,13.766071,42.26816908840833,483.1471,A
7326,2225,13.640813095960102,42.26555128833279,486.88916,A
14283,2226,13.731288,42.13009999414346,440.22974,A
51524,2227,13.766434450191545,42.61333081653834,445.85773,A
35471,2228,13.706630118645853,42.24416450368778,470.79266,A
61,2229,13.605302251667563,42.22984928669535,511.65613,A
44504,2230,13.417777617966756,42.03168924449503,392.25024,A
21685,2231,13.729843114407403,42.23824433381116,454.91702,A
10265,2232,13.65549654320744,42.20634009452377,466.501,A
24187,2233,13.73346903705561,42.15003885347548,473.21164,A
27216,2234,13.70441073115677,42.24741072254925,501.10974,A
36639,2235,13.117964415852834,42.22884504126076,503.43872,A
52783,2236,13.383135201210743,41.96540598329013,664.4495,A
35721,2237,13.55844326687226,42.52386975749414,465.24124,A
46978,2238,14.046856141325392,42.01337625114571,445.85773,A
30567,2239,13.553908233445098,42.29116489079039,470.95563,A
43313,2240,13.926103781402826,42.45990684714678,454.06412,A
44517,2241,13.41703086828043,42.03126253675542,371.37045,A
27167,2242,13.64237509102898,42.20916643383764,450.9909,A
10327,2243,13.72967798317846,42.23752710001735,454.05942,A
34102,2244,13.6262418799094,42.294827251357496,434.50677,A
3974,2245,13.326862999999996,42.43088998855031,439.37262,A
16047,2246,13.460839782030268,42.30968059651413,493.32465,A
45075,2247,13.879119711974305,41.90693697679198,471.02533,A
45071,2248,13.878371269285877,41.90651366991286,471.6721,A
2584,2249,13.328589999999998,42.296006988432666,533.2895,A
458,2250,13.656766114241194,42.24535384322487,557.666,A
12007,2251,13.675553716979092,42.2500950889639,432.68222,A
12224,2252,13.759081999999998,42.32682998845963,591.4441,A
11711,2253,13.514437866701172,42.13459988836991,552.4383,A
7855,2254,13.329308,42.42936198854897,457.25974,A
4775,2255,13.762968442831992,42.26929184549113,462.6707,A
44188,2256,13.977379663220091,41.932847137722575,473.51312,A
42636,2257,13.927577778775747,42.45460577586133,411.57858,A
40317,2258,13.731790829008018,42.69957617742661,411.57858,A
18508,2259,13.70296870000001,42.65740288874613,411.57858,A
54414,2260,13.425833365936636,42.024994838617175,392.25024,A
3838,2261,13.604642000000002,42.22898199418699,539.56635,A
17802,2262,13.592132141169143,42.32353203736391,459.08438,A
26910,2263,13.53581370924845,42.26522144904111,442.3682,A
53981,2264,13.390401802868466,41.96624590128359,393.4094,A
7165,2265,13.230189599999994,42.45815798857402,445.85773,A
35645,2266,13.682226316218472,42.15310275389576,556.33453,A
24044,2267,13.761371432794414,42.268899377432575,481.88492,A
15864,2268,13.70916205194932,42.658920695159416,411.57858,A
20431,2269,13.258457743467238,42.461132648449,483.61905,A
38035,2270,13.677315054771908,42.64787965552848,411.57858,A
30649,2271,13.729586328505984,42.36338611847435,474.9212,A
45515,2272,13.34534187056723,42.00908106629,581.1941,A
39809,2273,13.630193577707397,42.6656669078063,467.2024,A
1663,2274,13.346637933090449,42.53055697783495,520.9662,A
28376,2275,13.520019500000004,42.206907888354586,451.7048,A
26024,2276,13.668436411623562,42.20053480283378,550.04395,A
2192,2277,13.40887005998906,42.529202005617954,532.70844,A
26338,2278,13.539869,42.31946109422662,466.7174,A
11270,2279,13.51878380560878,42.13878801711238,445.85773,A
28147,2280,13.516871300000004,42.13879418829469,445.85773,A
9881,2281,13.827889999999996,42.20935199417836,504.92896,A
41660,2282,13.536265974065367,42.804454716347344,511.56396,A
27894,2283,13.545328360038274,42.25629833690271,466.74268,A
1428,2284,13.583593400000002,42.26035638840146,469.37775,A
50503,2285,13.099048411015048,42.059836515423086,482.82202,A
9982,2286,13.512135869242815,42.20737368162054,479.03064,A
17253,2287,13.32169050000001,42.42735478854726,457.32565,A
45684,2288,13.18677086687694,42.06441661419479,411.57858,A
31292,2289,13.628826920965274,42.06163419809247,460.8165,A
24510,2290,13.593348330843156,42.32565845424893,464.4993,A
45108,2291,13.884259238074966,41.90076816993449,482.2556,A
7065,2292,13.233209999999996,42.45443998857078,445.85773,A
10943,2293,13.295088950446234,42.29046399090281,461.87802,A
23045,2294,13.847674587482556,42.30768634945157,438.77182,A
2511,2295,13.33848869999999,42.2912215884285,503.29785,A
49876,2296,13.423977436986018,42.028403760137394,392.25024,A
59,2297,13.679264119635508,42.1480569880061,479.92764,A
27873,2298,13.578439316251348,42.24979367784093,438.3596,A
36818,2299,13.154172673308157,42.204847388466256,483.87784,A
33027,2300,13.26114830837403,42.33622184134368,456.29913,A
34890,2301,13.657764165252976,42.28383366710731,486.26877,A
50316,2302,13.097544186126497,42.06105818536248,457.2326,A
740,2303,13.675072300000004,42.24978348839221,433.93982,A
18059,2304,13.304365068848323,42.517214950771766,503.9046,A
33675,2305,13.520434737047871,42.20672224199753,451.74405,A
32635,2306,13.518813900000003,42.205220994176535,451.3101,A
26569,2307,13.741592384757816,42.1153746730146,442.12476,A
50127,2308,13.39102241773253,42.02066029014016,453.7784,A
1936,2309,13.319015000000004,42.30434198844,474.94974,A
46635,2310,13.45070532945198,42.08761936287791,445.85773,A
17382,2311,13.592618102958983,42.32559406129876,458.1978,A
24049,2312,13.6559283,42.28689388842476,512.5326,A
49094,2313,13.25115569050915,42.06723689645625,470.44714,A
21042,2314,13.729857945597754,42.365817113885626,523.56464,A
53928,2315,13.389666101701744,41.965999470832045,472.6806,A
56210,2316,13.234766573214351,42.08765616429928,466.84344,A
8166,2317,13.825817000000008,42.21005488835738,481.01797,A
44459,2318,13.421154350878806,42.03175515047088,392.25024,A
36225,2319,13.181715258658269,42.209495314408215,480.88895,A
45579,2320,13.347730875777517,42.00873019620431,639.15375,A
40549,2321,13.709310104191063,42.61815105325493,420.53357,A
1740,2322,13.827616800000005,42.21069378835792,466.79373,A
42120,2323,13.929437555937197,42.45706494725424,411.57858,A
1673,2324,13.581645000000002,42.26729698840754,472.0152,A
2135,2325,13.605811607529688,42.230283123381575,456.6353,A
16506,2326,13.58996301420868,42.323699673977856,445.29916,A
5329,2327,13.287920000000003,42.29672698843331,502.02942,A
28413,2328,13.700395553123736,42.124404388372525,481.02402,A
18923,2329,13.687478736257656,42.310778741835165,525.7568,A
52357,2330,13.391908370548368,41.9673705424999,416.2257,A
5805,2331,13.488742377258175,42.291994514464825,514.02704,A
9724,2332,13.628335018369295,42.06147110295564,460.8165,A
3699,2333,13.322882000000002,42.42350699427193,456.93298,A
2150,2334,13.369672414311326,42.55790032889204,551.59906,A
4337,2335,13.36961662728095,42.556908023252745,552.37134,A
20585,2336,13.256428390796293,42.461740347365534,489.32895,A
39950,2337,13.418668523797663,42.03039301965074,392.25024,A
5227,2338,13.258636199999987,42.36236208849065,454.66647,A
51629,2339,13.427712925903885,42.02628706376671,392.25024,A
48545,2340,13.466058266633969,42.05236957650526,443.58975,A
12488,2341,13.606810599999994,42.27815578841709,434.57645,A
41170,2342,13.777158344993358,42.65984349708632,449.79236,A
178,2343,13.555573899999994,42.290117388427554,480.22928,A
52719,2344,13.385037014639009,41.96715038404125,584.99005,A
44404,2345,13.420202611743209,42.03196840196837,392.25024,A
11931,2346,13.822308999999995,42.2128659883598,385.1283,A
40292,2347,13.706232162434317,42.61952917293487,421.5184,A
36828,2348,13.148045943067372,42.205491080532695,425.65094,A
52729,2349,13.383540597523192,41.966206153030505,650.95416,A
821,2350,13.58276469664782,42.24728926949388,446.18298,A
9531,2351,13.535719806263272,42.23466639001576,439.12573,A
1594,2352,13.293445000000002,42.28900798842651,462.5806,A
45921,2353,13.884081899752458,41.89987051520558,470.75833,A
43338,2354,13.921958343808624,42.45961579566039,411.57858,A
38720,2355,13.902981640601388,42.42717015089051,390.87976,A
296,2356,13.683184522617536,42.15297725957088,535.9723,A
28711,2357,13.697226137080412,42.19713080346169,532.50793,A
32912,2358,13.680797182332944,42.15143700334156,539.04407,A
37667,2359,13.123229346401146,42.22081755615194,465.30667,A
21978,2360,13.7814673107905,42.21886824970179,516.6296,A
33068,2361,13.392306493298282,42.2594864088418,562.3445,A
55130,2362,13.567137370810972,42.7759027941729,477.94376,A
6289,2363,13.210181199999996,42.44303138856085,442.70343,A
10856,2364,13.261600208646714,42.3311452899268,513.397,A
38423,2365,13.653317414421153,42.64160754919957,423.9337,A
6330,2366,13.22110065216539,42.46124562320339,500.02545,A
30304,2367,13.655244751169564,42.286185345802565,490.19626,A
48234,2368,13.422103382743265,42.02078167611187,392.25024,A
48321,2369,13.461096220632689,42.05199807580896,443.58975,A
36993,2370,13.107490822330687,42.01988596566777,463.8791,A
28628,2371,13.628212983823849,42.057406228741016,460.8165,A
25875,2372,13.828212999999998,42.20980199417859,509.3804,A
53630,2373,13.757433117099488,42.688867580942166,399.80103,A
47879,2374,13.66776987729509,42.607371487864526,426.13992,A
34369,2375,13.680118242093895,42.15218522416061,524.0437,A
5459,2376,13.604345,42.228812988373846,557.2713,A
34301,2377,13.334046313107086,42.30807629115871,550.7022,A
24801,2378,13.593236400000004,42.32548068845842,463.14914,A
27861,2379,13.296098841133878,42.300103368573694,462.20935,A
21802,2380,13.72792419703183,42.23849620254965,455.57437,A
27136,2381,13.738590910000196,42.1469550306011,454.54694,A
9479,2382,13.744997902029567,42.111902033223096,441.4627,A
26694,2383,13.757933000000012,42.32876998846131,520.5711,A
50371,2384,13.10106665322719,42.05688120865806,475.23056,A
21719,2385,13.757722000000005,42.32662799422975,575.82404,A
1403,2386,13.59344660684864,42.23985669851839,429.5895,A
30224,2387,13.67916780000001,42.15291648830704,509.49396,A
10932,2388,13.224661476682622,42.45073827848484,445.85773,A
36231,2389,13.181788435893164,42.20858901475405,479.03174,A
1369,2390,13.279070000000008,42.4545569885708,494.2623,A
25722,2391,13.669902195823695,42.18086031751662,429.44876,A
21540,2392,13.7552463894275,42.33187555759363,506.40234,A
29723,2393,13.700910834813037,42.12691736285425,474.1362,A
43583,2394,13.935100428753977,42.44717058765341,411.57858,A
6481,2395,13.273032771882749,42.52826562942303,416.96222,A
51701,2396,13.420047490489106,42.02492073028116,392.25024,A
14670,2397,13.775138046489175,42.080480363739966,451.7492,A
51676,2398,13.4215494974669,42.023784505324414,392.25024,A
12537,2399,13.624175469844753,42.060445632181214,460.8165,A
1295,2400,13.280521965702183,42.44975365138075,463.52957,B
30740,2401,13.278199800000005,42.45556018857174,502.50592,B
10701,2402,13.286800092412166,42.29597750803287,509.4127,B
45905,2403,13.88350509898735,41.90025466843844,473.48883,B
52353,2404,13.392694320958247,41.96851952153271,471.83972,B
7690,2405,13.511836044555611,42.097980616647945,457.90482,B
30810,2406,13.548647373654596,42.29017492154081,425.45636,B
37274,2407,13.113146355662105,42.0174505608387,438.49063,B
7449,2408,13.827778,42.21100598835819,426.46472,B
31864,2409,13.305437999999995,42.43542798855427,487.50082,B
46976,2410,14.04685634727716,42.011567226132335,445.85773,B
1171,2411,13.282162300000005,42.44855568856567,495.6389,B
52411,2412,13.39256374472382,41.96617284954201,524.045,B
55049,2413,13.75193496755412,42.71573430523343,411.57858,B
3162,2414,13.278314899999996,42.3538199884832,431.96835,B
38655,2415,13.919187824925144,42.43015901825359,424.19507,B
48625,2416,13.207852515444014,42.066548747306186,462.18085,B
55174,2417,13.572236107614138,42.76533087994319,707.73413,B
45737,2418,13.274593589849696,42.06828432266394,411.12296,B
51912,2419,13.423613533276566,42.02407586910557,392.25024,B
44557,2420,13.431865419965517,42.03157065620477,392.25024,B
48275,2421,13.423987805535774,42.02216422771939,392.25024,B
21867,2422,13.777428,42.33284998846488,524.94794,B
48361,2423,13.211780653975088,42.08387256926368,476.4617,B
33751,2424,13.256896999999991,42.46235798857765,488.80664,B
47408,2425,13.692214246134588,42.60530804004488,451.6031,B
39551,2426,13.924618989573812,42.45761387641062,411.57858,B
30307,2427,13.220492999999996,42.462876988578095,509.96323,B
51843,2428,13.428452825112494,42.0244533522958,392.25024,B
7657,2429,13.29988741514336,42.43574614307804,455.30267,B
48501,2430,13.458675357990046,42.05181016350113,443.58975,B
26278,2431,13.541150000000002,42.32112908845468,429.5264,B
24479,2432,13.730747069387192,42.12934175914332,439.12167,B
38578,2433,13.87250317768193,42.4643259568512,440.52097,B
27745,2434,13.514518,42.13574498829195,550.1218,B
42079,2435,13.590459572544589,42.64267985214868,501.32578,B
30211,2436,13.65920239576002,42.28161158235112,467.9164,B
12091,2437,13.495901144599832,42.29861725418317,358.46362,B
47957,2438,13.450539911530797,42.01673438106815,284.21988,B
32014,2439,13.593356309429783,42.323759648335965,466.35696,B
2640,2440,13.316582999999998,42.31600138845017,471.27878,B
10445,2441,13.54092145488809,42.31729694006744,444.25916,B
40840,2442,13.429145792533332,42.03247732998359,392.25024,B
25808,2443,13.827218000000006,42.210937988358125,466.06442,B
37159,2444,13.10727385604872,42.01799403698829,465.36176,B
25404,2445,13.774259620696576,42.08186984631422,495.3208,B
772,2446,13.554515876007946,42.28915451643012,455.94196,B
49576,2447,14.118445054648046,41.84609770040129,452.99704,B
42390,2448,13.740201710126907,42.66853561117407,390.87976,B
9583,2449,13.730915,42.13155798828831,440.3944,B
25621,2450,13.830325000000002,42.21112398835832,508.39636,B
55009,2451,13.779785657884249,42.69174236829546,390.87976,B
32793,2452,13.211286666346409,42.44330105786034,457.0014,B
2802,2453,13.3261909,42.43061678855007,432.7465,B
42746,2454,13.5009922095577,42.68810667150184,492.31403,B
52199,2455,13.398985429938865,41.96912051734363,414.95322,B
7813,2456,13.324895,42.422721988543216,457.37302,B
3272,2457,13.284764999999998,42.30099798843703,460.3012,B
11933,2458,13.296382785642916,42.2897889210718,461.53885,B
53411,2459,13.429027025861124,42.02823151836986,392.25024,B
44908,2460,13.416141269028277,42.03472882584933,392.25024,B
30289,2461,13.557347399999996,42.28879938842643,468.05997,B
5149,2462,13.259405655425924,42.362220236454064,454.51547,B
35906,2463,13.074417008332356,42.23741482894562,487.6514,B
31301,2464,13.623974511812047,42.05909645572456,460.8165,B
51516,2465,13.76107912846762,42.61136049373623,445.85773,B
51381,2466,13.39984772376534,41.97379348194034,411.18835,B
42634,2467,13.925006317686677,42.45425365802578,411.57858,B
46239,2468,13.457236658074128,42.0477002504913,443.58975,B
3518,2469,13.2955612,42.30272658843859,461.6576,B
53453,2470,13.72183525768726,42.664963720559975,411.57858,B
26822,2471,13.859631116465732,42.314824514374266,442.37885,B
25120,2472,13.7738629,42.08098989412178,461.89017,B
47487,2473,13.420564304357873,42.0405461638056,392.25024,B
53108,2474,13.393722825074914,41.95672926815162,477.28467,B
39015,2475,13.651130181128227,42.651628552313205,437.39825,B
4272,2476,13.328745359993686,42.562689147763145,390.87976,B
11632,2477,13.623191712349362,42.06011939321513,460.8165,B
31562,2478,13.722268200000002,42.36648958849425,502.59015,B
40857,2479,13.423299884931067,42.03349050628711,392.25024,B
23509,2480,13.676233759412076,42.24934695634589,432.22592,B
44637,2481,13.41436439949108,42.04600146872648,392.25024,B
36080,2482,13.17644816486896,42.23343613772971,474.95975,B
52720,2483,13.386713331352132,41.96483317974256,620.75037,B
26758,2484,13.213648261287505,42.47160537850777,500.55722,B
46772,2485,13.303347222763806,42.08506460944252,591.78076,B
46853,2486,13.303521540819972,42.086053428087226,542.62744,B
1393,2487,13.302234999999994,42.30137798843743,498.83688,B
40223,2488,13.93310175963462,42.45185938068634,411.57858,B
31792,2489,13.513285589889524,42.281288017861925,430.341,B
34728,2490,13.549057309646544,42.29097415084367,425.6946,B
9170,2491,13.489291343038596,42.23655645768206,590.4136,B
11385,2492,13.513159564591124,42.28328133851703,402.2899,B
20215,2493,13.3294934456642,42.31328889992595,472.18338,B
32941,2494,13.298997737145466,42.52118606845199,499.11053,B
10377,2495,13.538997999999998,42.3179429884519,455.81836,B
4246,2496,13.366504300000008,42.55801128866048,564.2277,B
43491,2497,13.921567375303988,42.45176530801332,411.57858,B
10607,2498,13.673977869526643,42.18034995566141,459.05167,B
24499,2499,13.592375000000002,42.3234768884567,463.70728,B
50093,2500,13.387421610946015,42.02521244861924,410.34045,B
49792,2501,13.430758408204406,42.03757634598378,392.25024,B
41515,2502,13.713019210589486,42.66221405537128,411.57858,B
41863,2503,13.44496985745732,42.7071059028816,499.61145,B
3083,2504,13.25219729999999,42.36314838849137,459.72662,B
41065,2505,13.691383281706893,42.66083531415034,411.57858,B
2839,2506,13.339524811475298,42.2911714735338,521.97577,B
24710,2507,13.682801554935208,42.31149213400009,525.0469,B
55958,2508,13.665206201030609,42.62707808919093,440.9703,B
49335,2509,13.260419150920203,42.06467650656771,504.48123,B
44390,2510,13.416239887632337,42.03219365880977,371.37045,B
43428,2511,13.502985767190522,42.70340124838328,512.83136,B
44402,2512,13.420317775261768,42.03187405889487,392.25024,B
35641,2513,13.684378163494658,42.152752711927526,446.90033,B
3933,2514,13.300931200000006,42.436128288554855,455.64206,B
47541,2515,13.433300827406375,42.03993089328617,392.25024,B
45636,2516,13.249144657465909,42.072455437282585,460.94165,B
30158,2517,13.591071740694511,42.32402182718585,452.34668,B
32465,2518,13.776910000000008,42.33345298846546,522.1979,B
47747,2519,13.247267267354696,42.06889960757776,599.1043,B
31354,2520,13.350180000000002,42.28712998842495,592.38824,B
48284,2521,13.422360997581729,42.016794271597874,392.25024,B
3402,2522,13.28075,42.30620198844162,508.16998,B
3590,2523,13.266057700000008,42.318272088452105,527.33167,B
1511,2524,13.276689999999991,42.3025299884384,489.57303,B
20884,2525,13.72775999999999,42.364746988492726,580.3945,B
34667,2526,13.702583500000005,42.65208708874157,445.11655,B
22640,2527,13.771018000000009,42.26629698840671,462.33875,B
47561,2528,13.352392630177812,42.01029269866861,535.8058,B
51193,2529,13.461623541296596,42.05279371125633,443.58975,B
36393,2530,13.078079410048057,42.20250126423141,441.28775,B
55043,2531,13.787167042497195,42.71207463208221,411.57858,B
45642,2532,13.24959700740482,42.07189834086089,461.677,B
31139,2533,13.369614600000002,42.55918269433075,557.6397,B
38559,2534,13.892346891115483,42.46338269479708,436.6451,B
53026,2535,13.391611039849682,41.95553467791771,467.7251,B
34150,2536,13.324341089101235,42.43060588030284,451.26947,B
35727,2537,13.590754951988613,42.32683568604347,451.5387,B
53464,2538,13.722470779390529,42.66539230148573,411.57858,B
54834,2539,13.659168689293155,42.63181563252934,411.57858,B
853,2540,13.770281099999996,42.1842073883346,465.53848,B
36788,2541,13.149029459440788,42.20582192348444,437.05713,B
38896,2542,13.927190592797144,42.45796600187453,411.57858,B
53639,2543,13.756831134986712,42.6889802774485,402.0525,B
44525,2544,13.416194291761377,42.031381410903066,371.37045,B
53939,2545,13.39123753863976,41.966127241004415,418.4873,B
