row,col,Longitude,Latitude,vs30
101,61,13.33729487382998,42.40939128106057,522.62976
101,62,13.343354681600216,42.4094790349094,531.1159
101,63,13.349414516375244,42.40956646858415,467.99124
101,64,13.3554743780565,42.40965358208087,513.5678
101,65,13.36153426654541,42.40974037539557,517.6311
101,66,13.367594181743408,42.40982684852428,552.7934
101,67,13.373654123551914,42.409913001463046,520.3134
101,68,13.379714091872351,42.40999883420799,505.46616
101,69,13.385774086606125,42.41008434675515,411.57858
101,70,13.39183410765467,42.41016953910068,411.57858
101,71,13.397894154919376,42.410254411240544,411.57858
101,72,13.403954228301664,42.41033896317108,411.57858
101,73,13.410014327702946,42.41042319488827,411.57858
101,74,13.416074453024615,42.4105071063884,411.57858
101,75,13.42213460416808,42.41059069766753,411.57858
101,76,13.428194781034744,42.41067396872192,411.57858
101,77,13.43425498352599,42.41075691954769,444.27573
101,78,13.440315211543217,42.41083955014111,481.12238
101,79,13.44637546498783,42.41092186049849,459.5798
101,80,13.452435743761194,42.41100385061601,454.91315
101,81,13.4584960477647,42.41108552048984,468.65567
101,82,13.464556376899752,42.41116687011634,644.74774
101,83,13.470616731067707,42.41124789949179,494.58194
101,84,13.476677110169948,42.41132860861253,596.15314
101,85,13.48273751410786,42.41140899747483,587.9793
101,86,13.488797942782814,42.41148906607502,479.7403
101,87,13.49485839609617,42.411568814409485,434.36465
101,88,13.500918873949296,42.41164824247457,512.46594
102,38,13.19805587328098,42.40278207789154,675.8308
102,39,13.204114599913424,42.40287717970015,725.4201
102,40,13.21017335580913,42.4029719614805,468.9557
102,41,13.21623214086961,42.40306642322831,459.8731
102,42,13.222290954996389,42.40316056493935,465.63437
102,43,13.228349798090967,42.40325438660923,443.12634
102,44,13.234408670054892,42.403347888233775,448.54507
102,45,13.240467570789658,42.40344106980859,439.36856
102,46,13.246526500196763,42.40353393132951,433.43268
102,47,13.252585458177736,42.40362647279228,491.95395
102,48,13.258644444634063,42.4037186941927,440.98944
102,49,13.264703459467256,42.40381059552652,618.8699
102,50,13.270762502578805,42.40390217678963,572.08185
102,51,13.276821573870215,42.403993437977775,621.10724
102,52,13.28288067324296,42.40408437908687,600.20605
102,53,13.288939800598538,42.40417500011264,520.9852
102,54,13.29499895583845,42.40426530105105,486.77707
102,55,13.30105813886415,42.40435528189804,532.13104
102,56,13.30711734957714,42.40444494264936,408.45306
102,57,13.313176587878896,42.40453428330101,453.01614
102,58,13.319235853670875,42.4046233038489,454.10394
102,59,13.32529514685457,42.40471200428904,507.34857
102,60,13.331354467331444,42.40480038461726,516.0025
102,61,13.337413815002964,42.40488844482957,507.0142
102,62,13.34347318977057,42.40497618492198,504.5737
102,63,13.34953259153576,42.40506360489046,505.74545
102,64,13.355592020199968,42.40515070473108,490.1229
102,65,13.361651475664656,42.40523748443982,517.85406
102,66,13.367710957831274,42.40532394401272,495.14664
102,67,13.373770466601268,42.4054100834459,493.47647
102,68,13.379830001876092,42.40549590273529,411.57858
102,69,13.38588956355719,42.405581401877136,411.57858
102,70,13.391949151546005,42.4056665808675,411.57858
102,71,13.39800876574396,42.40575143970237,411.57858
102,72,13.404068406052518,42.40583597837807,560.5156
102,73,13.410128072373086,42.40592019689058,602.5377
102,74,13.416187764607107,42.40600409523617,604.72314
102,75,13.422247482656005,42.40608767341097,509.1556
102,76,13.4283072264212,42.40617093141112,411.57858
102,77,13.434366995804128,42.40625386923293,475.17645
102,78,13.440426790706203,42.40633648687254,458.1577
102,79,13.44648661102885,42.406418784326206,636.6637
102,80,13.452546456673469,42.406500761590166,615.8531
102,81,13.458606327541473,42.40658241866068,585.91504
102,82,13.464666223534278,42.406663755534005,648.37396
102,83,13.470726144553302,42.4067447722065,628.978
102,84,13.476786090499926,42.4068254686744,591.95355
102,85,13.482846061275566,42.40690584493404,595.64185
102,86,13.48890605678162,42.40698590098177,471.11462
102,87,13.494966076919477,42.407065636813975,463.84048
102,88,13.50102612159054,42.407145052427,503.13934
103,38,13.198184741936362,42.39827956803089,787.875
103,39,13.204243035838804,42.39837465493191,735.99536
103,40,13.210301358996668,42.398469421854855,744.6657
103,41,13.216359711311489,42.39856386879541,766.895
103,42,13.222418092684824,42.39865799574927,758.7142
103,43,13.228476503018232,42.39875180271208,573.5079
103,44,13.23453494221323,42.39884528967967,479.3253
103,45,13.240593410171366,42.398938456647706,455.5881
103,46,13.246651906794185,42.39903130361196,481.4009
103,47,13.252710431983212,42.39912383056817,476.82202
103,48,13.258768985639962,42.39921603751222,476.98077
103,49,13.264827567665996,42.3993079244398,611.4253
103,50,13.2708861779628,42.39939949134671,576.94
103,51,13.27694481643192,42.39949073822886,609.3778
103,52,13.28300348297487,42.39958166508203,585.89636
103,53,13.289062177493154,42.39967227190214,510.99875
103,54,13.295120899888303,42.39976255868496,529.7574
103,55,13.30117965006181,42.39985252542645,510.56934
103,56,13.307238427915191,42.39994217212247,408.1716
103,57,13.31329723334994,42.40003149876888,451.84134
103,58,13.319356066267568,42.40012050536178,453.5923
103,59,13.325414926569568,42.40020919189693,525.5374
103,60,13.331473814157434,42.40029755837041,504.67822
103,61,13.33753272893266,42.40038560477812,493.99493
103,62,13.343591670796735,42.40047333111605,459.5055
103,63,13.34965063965116,42.40056073738024,476.51718
103,64,13.355709635397403,42.40064782356662,509.99722
103,65,13.361768657936944,42.40073458967138,524.1187
103,66,13.367827707171262,42.40082103569039,503.37048
103,67,13.373886783001849,42.40090716161982,411.57858
103,68,13.379945885330152,42.40099296745568,411.57858
103,69,13.386005014057664,42.401078453194046,411.57858
103,70,13.392064169085844,42.40116361883109,411.57858
103,71,13.398123350316157,42.40124846436292,411.57858
103,72,13.404182557650064,42.40133298978561,411.57858
103,73,13.410241790989028,42.4014171950953,411.57858
103,74,13.416301050234503,42.40150108028822,411.57858
103,75,13.422360335287944,42.40158464536051,411.57858
103,76,13.428419646050804,42.40166789030834,638.78784
103,77,13.434478982424537,42.40175081512797,637.1188
103,78,13.440538344310577,42.40183341981555,648.5225
103,79,13.44659773161037,42.40191570436743,653.8279
103,80,13.45265714422536,42.40199766877969,647.91656
103,81,13.458716582056994,42.40207931304867,646.389
103,82,13.464776045006682,42.40216063717065,621.38544
103,83,13.47083553297589,42.4022416411419,610.8672
103,84,13.476895045866035,42.40232232495879,573.13696
103,85,13.48295458357854,42.402402688617606,481.79703
103,86,13.489014146014837,42.40248273211469,440.88647
103,87,13.495073733076335,42.40256245544628,458.1384
103,88,13.501133344664485,42.40264185860896,455.24387
104,38,13.198313581078464,42.39377705430312,469.8193
104,39,13.204371442349874,42.39387212629873,734.1299
104,40,13.210429332868877,42.39396687836637,685.94574
104,41,13.216487252537032,42.39406131050174,696.5827
104,42,13.222545201255924,42.39415542270053,693.8274
104,43,13.22860317892713,42.394249214958414,675.258
104,44,13.23466118545221,42.39434268727111,730.74646
104,45,13.24071922073273,42.394435839634426,664.869
104,46,13.246777284670252,42.394528672044096,511.92892
104,47,13.252835377166322,42.39462118449583,670.78656
104,48,13.258893498122529,42.3947133769855,630.03485
104,49,13.26495164744039,42.39480524950885,470.01236
104,50,13.271009825021476,42.39489680206168,592.4775
104,51,13.277068030767328,42.39498803463982,589.6213
104,52,13.2831262645795,42.39507894723912,491.4594
104,53,13.28918452635951,42.39516953985549,481.00333
104,54,13.29524281600892,42.3952598124847,484.13763
104,55,13.30130113342926,42.39534976512272,463.57053
104,56,13.307359478522056,42.39543939776541,408.14215
104,57,13.31341785118884,42.39552871040864,409.07327
104,58,13.31947625133114,42.39561770304844,452.1346
104,59,13.325534678850495,42.395706375680646,520.5787
104,60,13.331593133648408,42.395794728301325,503.45596
104,61,13.337651615626388,42.395882760906325,488.31473
104,62,13.343710124685982,42.395970473491765,507.93436
104,63,13.349768660728689,42.39605786605354,515.4407
104,64,13.355827223656007,42.39614493858774,502.0478
104,65,13.361885813369458,42.39623169109033,526.3986
104,66,13.367944429770551,42.39631812355737,531.0742
104,67,13.374003072760775,42.39640423598495,514.398
104,68,13.380061742241637,42.3964900283692,490.1047
104,69,13.386120438114627,42.39657550070604,411.57858
104,70,13.392179160281252,42.3966606529917,467.416
104,71,13.398237908642988,42.39674548522221,411.57858
104,72,13.404296683101329,42.39682999739385,411.57858
104,73,13.410355483557762,42.39691418950258,411.57858
104,74,13.416414309913778,42.39699806154475,461.76508
104,75,13.422473162070848,42.39708161351642,411.57858
104,76,13.428532039930444,42.39716484541376,411.57858
104,77,13.434590943394053,42.397247757233046,411.57858
104,78,13.440649872363148,42.39733034897043,411.57858
104,79,13.446708826739195,42.39741262062221,461.23196
104,80,13.452767806423664,42.39749457218462,465.10065
104,81,13.458826811318012,42.39757620365388,468.17154
104,82,13.464885841323696,42.39765751502631,462.89594
104,83,13.470944896342202,42.39773850629819,589.8125
104,84,13.47700397627497,42.39781917746581,461.1642
104,85,13.483063081023442,42.39789952852556,418.63742
104,86,13.4891222104891,42.39797955947372,471.61285
104,87,13.495181364573371,42.39805927030659,455.2348
104,88,13.501240543177705,42.39813866102056,484.3656
105,38,13.198442390715172,42.38927453670857,480.18466
105,39,13.204499819454512,42.38936959380087,480.2047
105,40,13.210557277433605,42.389464331015255,720.0658
105,41,13.21661476455406,42.38955874834754,707.77686
105,42,13.22267228071748,42.38965284579329,608.68335
105,43,13.228729825825454,42.38974662334827,459.46738
105,44,13.23478739977957,42.389840081008245,677.2733
105,45,13.24084500248145,42.38993321876892,617.0861
105,46,13.246902633832644,42.390026036626,613.50006
105,47,13.25296029373476,42.39011853457532,647.57404
105,48,13.259017982089375,42.39021071261265,612.95325
105,49,13.265075698798071,42.39030257073381,575.7155
105,50,13.271133443762425,42.39039410893455,579.39874
105,51,13.277191216883994,42.390485327210726,568.9715
105,52,13.283249018064373,42.39057622555822,574.2125
105,53,13.289306847205111,42.39066680397283,509.48465
105,54,13.295364704207786,42.39075706245046,409.00995
105,55,13.301422588973953,42.39084700098699,408.4998
105,56,13.307480501405172,42.39093661957829,408.51144
105,57,13.313538441403004,42.391025918220365,407.78717
105,58,13.319596408868993,42.39111489690905,407.5367
105,59,13.3256544037047,42.39120355564032,407.4948
105,60,13.33171242581167,42.39129189441012,408.418
105,61,13.337770475091444,42.39137991321444,409.46802
105,62,13.343828551445563,42.39146761204928,511.1429
105,63,13.34988665477558,42.39155499091059,584.25555
105,64,13.355944784983018,42.39164204979447,542.7996
105,65,13.362002941969411,42.39172878869683,532.7854
105,66,13.368061125636295,42.39181520761388,526.3932
105,67,13.3741193358852,42.39190130654151,481.33755
105,68,13.380177572617637,42.391987085475925,527.9385
105,69,13.38623583573516,42.39207254441319,495.87488
105,70,13.392294125139257,42.392157683349296,471.33154
105,71,13.398352440731474,42.3922425022805,468.8415
105,72,13.404410782413292,42.39232700120291,470.29117
105,73,13.410469150086254,42.3924111801126,466.99854
105,74,13.416527543651858,42.39249503900581,458.097
105,75,13.422585963011612,42.39257857787864,411.57858
105,76,13.428644408067012,42.392661796727324,411.57858
105,77,13.434702878719568,42.39274469554815,480.12228
105,78,13.44076137487079,42.39282727433719,411.57858
105,79,13.446819896422143,42.39290953309079,411.57858
105,80,13.452878443275154,42.3929914718051,453.9248
105,81,13.458937015331296,42.39307309047647,475.21436
105,82,13.464995612492054,42.39315438910115,466.94482
105,83,13.47105423465893,42.39323536767541,506.0463
105,84,13.4771128817334,42.39331602619564,406.42313
105,85,13.483171553616938,42.39339636465804,448.66068
105,86,13.489230250211032,42.393476383059024,411.8079
105,87,13.495288971417148,42.39355608139494,464.74393
105,88,13.50134771713677,42.39363545966213,473.64688
106,38,13.19857117085439,42.38477201524731,482.85852
106,39,13.20462816716058,42.38486705743832,471.8086
106,40,13.210685192698705,42.38496177980167,481.38443
106,41,13.216742247370387,42.38505618233286,478.70728
106,42,13.22279933107726,42.38515026502776,653.21173
106,43,13.228856443720952,42.38524402788192,565.5153
106,44,13.234913585203069,42.38533747089122,715.05005
106,45,13.24097075542523,42.38543059405126,584.7539
106,46,13.247027954289056,42.38552339735785,626.9508
106,47,13.25308518169617,42.38561588080682,581.49634
106,48,13.259142437548157,42.38570804439388,587.2447
106,49,13.265199721746626,42.38579988811486,608.1832
106,50,13.271257034193203,42.38589141196552,469.34125
106,51,13.277314374789462,42.385982615941785,465.81375
106,52,13.283371743437025,42.38607350003947,592.6484
106,53,13.28942914003746,42.38616406425434,572.3643
106,54,13.295486564492371,42.386254308582366,473.34076
106,55,13.301544016703346,42.38634423301944,408.33603
106,56,13.307601496571962,42.38643383756135,408.48227
106,57,13.313659003999822,42.38652312220419,408.7615
106,58,13.31971653888848,42.38661208694371,407.54868
106,59,13.325774101139531,42.38670073177597,407.25452
106,60,13.331831690654546,42.38678905669687,407.1761
106,61,13.337889307335098,42.38687706170243,407.44687
106,62,13.343946951082742,42.38696474678864,409.10776
106,63,13.350004621799066,42.38705211195142,603.2114
106,64,13.356062319385616,42.38713915718694,531.3597
106,65,13.362120043743955,42.38722588249105,543.1908
106,66,13.368177794775637,42.38731228785991,539.3204
106,67,13.374235572382233,42.387398373289614,526.66473
106,68,13.38029337646528,42.387484138776095,513.73175
106,69,13.386351206926332,42.3875695843156,538.77997
106,70,13.39240906366694,42.38765470990416,491.4359
106,71,13.398466946588634,42.387739515537895,460.67966
106,72,13.404524855592967,42.387824001212906,464.35275
106,73,13.410582790581485,42.387908166925385,464.6621
106,74,13.4166407514557,42.38799201267154,462.99335
106,75,13.422698738117164,42.388075538447445,411.57858
106,76,13.428756750467407,42.38815874424933,411.57858
106,77,13.434814788407948,42.3882416300734,463.493
106,78,13.440872851840323,42.38832419591594,411.57858
106,79,13.446930940666034,42.38840644177316,411.57858
106,80,13.452989054786638,42.38848836764126,447.2575
106,81,13.459047194103611,42.38856997351651,473.42346
106,82,13.465105358518496,42.38865125939526,476.12036
106,83,13.471163547932797,42.38873222527375,488.08142
106,84,13.477221762248025,42.388812871148254,474.53592
106,85,13.48328000136567,42.388893197015165,459.99646
106,86,13.489338265187264,42.3889732028708,457.9379
106,87,13.495396553614292,42.38905288871145,411.57858
106,88,13.501454866548269,42.3891322545336,476.2455
107,38,13.198699921504012,42.380269489919385,664.7663
107,39,13.20475648547596,42.38036451721136,471.67212
107,40,13.210813078672013,42.38045922472566,475.87677
107,41,13.216869700993836,42.380553612457966,463.04153
107,42,13.222926352343077,42.38064768040408,481.14343
107,43,13.228983032621382,42.380741428559496,479.46106
107,44,13.235039741730407,42.38083485692014,658.9367
107,45,13.241096479571793,42.380927965481646,659.9913
107,46,13.24715324604718,42.38102075423981,620.088
107,47,13.253210041058193,42.38111322319042,618.563
107,48,13.259266864506488,42.38120537232927,583.15
107,49,13.265323716293684,42.38129720165209,545.9487
107,50,13.271380596321409,42.38138871115477,580.0046
107,51,13.277437504491305,42.38147990083306,470.49142
107,52,13.283494440704974,42.38157077068293,469.48715
107,53,13.28955140486405,42.38166132070011,596.71875
107,54,13.295608396870144,42.38175155088051,604.7863
107,55,13.301665416624877,42.3818414612201,408.12448
107,56,13.30772246402985,42.38193105171466,408.29498
107,57,13.31377953898668,42.38202032236016,408.9581
107,58,13.319836641396972,42.38210927315254,408.44138
107,59,13.32589377116233,42.38219790408779,407.25452
107,60,13.331950928184355,42.38228621516177,406.98843
107,61,13.33800811236464,42.382374206370535,406.9581
107,62,13.344065323604791,42.38246187771002,408.18338
107,63,13.350122561806389,42.38254922917626,590.1415
107,64,13.356179826871015,42.38263626076526,602.3258
107,65,13.362237118700282,42.382722972473054,611.77185
107,66,13.368294437195756,42.38280936429574,601.6218
107,67,13.374351782259016,42.38289543622932,554.68353
107,68,13.38040915379165,42.38298118826988,551.1411
107,69,13.38646655169522,42.38306662041346,484.14578
107,70,13.39252397587132,42.383151732656295,383.87238
107,71,13.39858142622151,42.38323652499444,479.83392
107,72,13.404638902647347,42.38332099742398,449.17447
107,73,13.4106964050504,42.38340514994111,474.95245
107,74,13.416753933332243,42.38348898254204,411.57858
107,75,13.422811487394434,42.38357249522283,411.57858
107,76,13.428869067138509,42.383655687979775,411.57858
107,77,13.434926672466048,42.38373856080905,456.92728
107,78,13.44098430327859,42.38382111370689,471.25385
107,79,13.44704195947769,42.38390334666958,447.2652
107,80,13.453099640964876,42.38398525969325,476.22797
107,81,13.45915734764172,42.38406685277419,456.01602
107,82,13.465215079409749,42.38414812590875,453.74863
107,83,13.471272836170495,42.38422907909323,426.60583
107,84,13.477330617825508,42.38430971232391,387.80756
107,85,13.483388424276296,42.38439002559709,445.23337
107,86,13.489446255424433,42.38447001890911,475.96667
107,87,13.495504111171412,42.38454969225634,411.57858
107,88,13.50156199141876,42.38462904563514,411.57858
108,38,13.19882864267193,42.37576696072514,533.5333
108,39,13.204884774408498,42.37586197312008,472.8307
108,40,13.210940935361371,42.37595666578749,449.1747
108,41,13.216997125432217,42.37605103872293,450.67093
108,42,13.223053344522704,42.376145091922254,557.27435
108,43,13.229109592534527,42.37623882538103,557.8299
108,44,13.23516586936935,42.376332239095085,458.10217
108,45,13.241222174928843,42.37642533306014,464.01096
108,46,13.247278509114675,42.37651810727198,451.02878
108,47,13.253334871828509,42.37661056172627,542.90735
108,48,13.259391262972004,42.376702696418896,576.1935
108,49,13.265447682446826,42.37679451134567,563.92773
108,50,13.27150413015462,42.37688600650232,555.6865
108,51,13.277560605997042,42.37697718188473,596.6219
108,52,13.283617109875744,42.37706803748877,599.22577
108,53,13.289673641692373,42.377158573310254,592.7872
108,54,13.295730201348569,42.3772487893451,463.80624
108,55,13.301786788745986,42.37733868558913,408.0301
108,56,13.307843403786242,42.377428262038336,408.2304
108,57,13.313900046370978,42.37751751868856,408.80206
108,58,13.319956716401828,42.37760645553579,408.82523
108,59,13.326013413780428,42.3776950725759,408.21277
108,60,13.332070138408405,42.37778336980494,407.03696
108,61,13.338126890187374,42.37787134721879,406.873
108,62,13.34418366901895,42.37795900481353,406.68997
108,63,13.350240474804773,42.378046342585165,451.53268
108,64,13.35629730744644,42.37813336052961,542.14
108,65,13.362354166845584,42.37822005864304,583.1848
108,66,13.368411052903788,42.37830643692135,601.3638
108,67,13.374467965522673,42.37839249536072,613.2062
108,68,13.380524904603853,42.37847823395723,551.2259
108,69,13.386581870048907,42.37856365270687,585.2786
108,70,13.392638861759464,42.37864875160584,619.37463
108,71,13.398695879637096,42.37873353065024,467.05072
108,72,13.404752923583407,42.37881798983618,471.8437
108,73,13.41080999349999,42.37890212915986,473.4241
108,74,13.416867089288424,42.37898594861744,467.12964
108,75,13.42292421085031,42.379069448205,470.5232
108,76,13.42898135808722,42.37915262791884,456.55136
108,77,13.43503853090073,42.37923548775518,471.0327
108,78,13.441095729192424,42.37931802771013,485.39716
108,79,13.44715295286388,42.379400247780005,468.42776
108,80,13.45321020181667,42.37948214796111,451.14496
108,81,13.45926747595236,42.379563728249614,467.20276
108,82,13.465324775172528,42.37964498864183,469.71304
108,83,13.471382099378722,42.37972592913405,367.97665
108,84,13.477439448472522,42.37980654972259,468.91977
108,85,13.483496822355477,42.37988685040385,477.27594
108,86,13.489554220929133,42.37996683117403,463.4836
108,87,13.495611644095074,42.3800464920296,463.69952
108,88,13.501669091754822,42.38012583296688,461.12643
109,38,13.198957334366018,42.3712644276645,552.76904
109,39,13.20501303396608,42.37135942516454,459.2863
109,40,13.211068762774604,42.37145410298713,453.37244
109,41,13.217124520693329,42.37154846112791,459.10434
109,42,13.223180307623926,42.37164249958256,447.54623
109,43,13.229236123468128,42.37173621834676,732.3843
109,44,13.235291968127603,42.37182961741632,477.0782
109,45,13.241347841504076,42.37192269678695,467.06006
109,46,13.247403743499234,42.37201545645444,469.1111
109,47,13.253459674014753,42.37210789641451,452.08932
109,48,13.25951563295233,42.372200016662994,468.02817
109,49,13.265571620213649,42.37229181719567,491.71362
109,50,13.271627635700392,42.3723832980084,457.0583
109,51,13.27768367931424,42.37247445909694,453.515
109,52,13.283739750956858,42.37256530045717,452.66296
109,53,13.289795850529936,42.372655822085,451.694
109,54,13.295851977935122,42.37274602397625,408.12448
109,55,13.301908133074102,42.37283590612673,407.8109
109,56,13.307964315848547,42.37292546853253,408.3419
109,57,13.314020526160087,42.373014711189455,408.7035
109,58,13.320076763910413,42.37310363409342,408.3946
109,59,13.326133029001156,42.37319223724048,407.77527
109,60,13.332189321333985,42.37328052062647,450.27646
109,61,13.338245640810545,42.37336848424742,450.84064
109,62,13.344301987332484,42.37345612809935,406.69608
109,63,13.350358360801442,42.37354345217823,407.2123
109,64,13.356414761119078,42.37363045648016,451.39108
109,65,13.362471188187005,42.373717141001,561.39703
109,66,13.368527641906882,42.37380350573697,572.19696
109,67,13.374584122180323,42.37388955068403,636.90936
109,68,13.38064062890897,42.37397527583838,594.3768
109,69,13.386697161994462,42.37406068119592,600.9804
109,70,13.3927537213384,42.374145766752974,506.40088
109,71,13.398810306842428,42.37423053250554,456.04538
109,72,13.404866918408164,42.374314978449775,475.08948
109,73,13.410923555937206,42.37439910458182,451.05164
109,74,13.416980219331192,42.374482910897854,458.99014
109,75,13.423036908491722,42.37456639739402,475.0555
109,76,13.429093623320403,42.37464956406663,468.58316
109,77,13.43515036371885,42.37473241091175,474.0356
109,78,13.441207129588667,42.374814937925706,442.94125
109,79,13.44726392083144,42.37489714510469,471.70062
109,80,13.453320737348797,42.374979032445,485.30527
109,81,13.459377579042302,42.37506059994281,457.12418
109,82,13.465434445813573,42.37514184759452,452.48624
109,83,13.471491337564196,42.37522277539629,454.8187
109,84,13.47754825419574,42.3753033833446,470.23373
109,85,13.48360519560982,42.37538367143562,473.6553
109,86,13.489662161708004,42.37546363966581,463.49728
109,87,13.495719152391883,42.37554328803141,469.83438
109,88,13.501776167563024,42.37562261652885,456.3983
110,38,13.199085996594178,42.36676189073774,545.56537
110,39,13.20514126415654,42.36685687334503,572.39905
110,40,13.211196560919564,42.366951536324905,473.24036
110,41,13.217251886784982,42.36704587967297,459.52298
110,42,13.223307241654531,42.36713990338504,465.18744
110,43,13.229362625429928,42.36723360745676,634.8525
110,44,13.235418038012918,42.36732699188395,533.3685
110,45,13.241473479305204,42.36742005666219,450.55344
110,46,13.24752894920852,42.36751280178747,458.14508
110,47,13.253584447624569,42.36760522725534,486.25287
110,48,13.259639974455077,42.36769733306172,455.43256
110,49,13.265695529601755,42.36778911920232,454.12936
110,50,13.271751112966296,42.3678805856731,454.49023
110,51,13.277806724450429,42.36797173246973,453.50214
110,52,13.283862363955825,42.36806255958825,452.07477
110,53,13.289918031384213,42.36815306702435,451.8012
110,54,13.295973726637262,42.368243254773965,407.85248
110,55,13.302029449616686,42.36833312283299,407.76932
110,56,13.308085200224172,42.368422671197365,408.22452
110,57,13.314140978361406,42.36851189986297,452.10138
110,58,13.320196783930076,42.36860080882568,452.81375
110,59,13.326252616831848,42.36868939808153,452.6958
110,60,13.33230847696842,42.36877766762649,453.17224
110,61,13.33836436424146,42.36886561745651,486.60944
110,62,13.344420278552644,42.36895324756755,406.57974
110,63,13.350476219803635,42.36904055795568,407.56662
110,64,13.356532187896116,42.36912754861688,407.01877
110,65,13.362588182731738,42.36921421954718,451.337
110,66,13.36864420421218,42.36930057074266,528.6847
110,67,13.374700252239093,42.36938660219936,570.2834
110,68,13.380756326714122,42.369472313913406,625.05817
110,69,13.386812427538938,42.36955770588081,563.7746
110,70,13.392868554615184,42.36964277809776,455.30267
110,71,13.398924707844523,42.36972753056039,471.63986
110,72,13.404980887128586,42.36981196326472,467.71567
110,73,13.41103709236902,42.36989607620699,460.26224
110,74,13.41709332346746,42.36997986938338,470.57745
110,75,13.423149580325566,42.37006334279005,490.5578
110,76,13.429205862844954,42.37014649642324,432.66776
110,77,13.435262170927258,42.37022933027907,438.9098
110,78,13.441318504474124,42.37031184435381,416.28122
110,79,13.44737486338717,42.370394038643695,482.76636
110,80,13.453431247568012,42.370475913145015,456.56955
110,81,13.45948765691828,42.37055746785396,440.31778
110,82,13.465544091339606,42.370638702766925,463.48944
110,83,13.471600550733584,42.37071961788007,461.49832
110,84,13.47765703500185,42.37080021318981,472.20923
110,85,13.483713544046005,42.37088048869246,482.64484
110,86,13.489770077767668,42.37096044438435,442.3075
110,87,13.495826636068438,42.37104008026187,485.26508
110,88,13.50188321884992,42.37111939632133,459.01157
111,38,13.199214629364294,42.362259349945056,575.95337
111,39,13.205269464987754,42.362354317661634,566.58856
111,40,13.211324329804055,42.36244896580083,472.3503
111,41,13.217379223714984,42.36254329435835,475.7334
111,42,13.22343414662227,42.36263730332989,472.1949
111,43,13.2294890984277,42.36273099271123,498.77103
111,44,13.235544079032996,42.36282436249801,695.77527
111,45,13.241599088339909,42.362917412686,476.01236
111,46,13.247654126250202,42.36301014327103,467.8939
111,47,13.253709192665616,42.363102554248776,441.2794
111,48,13.259764287487878,42.36319464561507,455.02933
111,49,13.265819410618729,42.36328641736576,454.12936
111,50,13.271874561959905,42.36337786949653,453.7464
111,51,13.277929741413145,42.36346900200342,455.47577
111,52,13.283984948880168,42.36355981488209,453.87442
111,53,13.290040184262692,42.36365030812851,451.694
111,54,13.296095447462456,42.3637404817386,408.13037
111,55,13.302150738381163,42.363830335708045,407.8228
111,56,13.30820605692054,42.363919870032966,407.66214
111,57,13.314261402982307,42.3640090847092,407.41687
111,58,13.320316776468168,42.36409797973262,450.1725
111,59,13.32637217727983,42.36418655509932,452.6761
111,60,13.332427605319,42.36427481080516,454.96072
111,61,13.338483060487382,42.36436274684611,453.14627
111,62,13.34453854268667,42.3644503632183,549.1682
111,63,13.350594051818565,42.36453765991758,406.1481
111,64,13.356649587784762,42.36462463693999,406.41382
111,65,13.362705150486956,42.36471129428163,406.9945
111,66,13.368760739826827,42.36479763193857,449.908
111,67,13.374816355706072,42.36488364990685,450.84064
111,68,13.380871998026365,42.364969348182456,451.21512
111,69,13.386927666689404,42.36505472676162,452.09473
111,70,13.392983361596846,42.365139785640366,453.3601
111,71,13.399039082650372,42.36522452481488,453.60434
111,72,13.405094829751654,42.36530894428124,458.22455
111,73,13.411150602802367,42.36539304403565,461.41
111,74,13.41720640170418,42.36547682407425,467.45468
111,75,13.423262226358757,42.36556028439324,493.2167
111,76,13.429318076667744,42.36564342498882,457.54755
111,77,13.43537395253282,42.36572624585715,556.7982
111,78,13.44142985385564,42.36580874699455,477.56796
111,79,13.447485780537844,42.36589092839716,449.93756
111,80,13.453541732481105,42.3659727900613,427.80548
111,81,13.459597709587054,42.366054331983214,392.0218
111,82,13.465653711757335,42.36613555415921,453.45273
111,83,13.471709738893615,42.36621645658556,457.60507
111,84,13.477765790897504,42.36629703925857,524.8062
111,85,13.48382186767066,42.36637730217456,481.9319
111,86,13.489877969114728,42.36645724532999,472.28772
111,87,13.495934095131316,42.366536868721056,478.27817
111,88,13.501990245622071,42.36661617234426,442.2223
112,38,13.19934323268423,42.35775680528645,500.45694
112,39,13.205397636467548,42.35785175811439,570.79205
112,40,13.21145206943592,42.35794639141511,562.83875
112,41,13.217506531491129,42.35804070518418,535.0741
112,42,13.22356102253495,42.358134699417285,468.17328
112,43,13.229615542469167,42.3582283741103,531.75415
112,44,13.235670091195558,42.35832172925879,754.72546
112,45,13.241724668615904,42.35841476485854,713.29767
112,46,13.24777927463197,42.35850748090537,476.90363
112,47,13.253833909145516,42.35859987739508,452.81833
112,48,13.259888572058337,42.3586919543233,454.4587
112,49,13.265943263272163,42.35878371168604,430.44116
112,50,13.271997982688784,42.35887514947897,430.12466
112,51,13.278052730209929,42.35896626769796,429.82712
112,52,13.284107505737367,42.35905706633893,451.9282
112,53,13.290162309172857,42.35914754539763,408.30087
112,54,13.296217140418142,42.35923770487004,408.1127
112,55,13.30227199937496,42.35932754475202,407.75742
112,56,13.30832688594505,42.359417065039445,407.71576
112,57,13.314381800030176,42.35950626572832,408.10092
112,58,13.320436741532047,42.35959514681445,452.70236
112,59,13.32649171035243,42.35968370829397,450.33182
